frameID,BVH,gBuffer,shadowMask,lighting,copy
89,0.0013824,0.20983,0.293082,0.0519168,0.0208384
90,0.0014336,0.210003,0.287539,0.05168,0.0208896
91,0.001376,0.206899,0.28599,0.0516928,0.0205376
92,0.0013824,0.206886,0.282803,0.0517056,0.02096
93,0.001376,0.20279,0.279904,0.0513344,0.020768
94,0.0013824,0.205459,0.282995,0.0517248,0.0212416
95,0.00144,0.205453,0.282086,0.0518528,0.021024
96,0.0014272,0.206342,0.282682,0.0518784,0.021376
97,0.0013824,0.208262,0.283654,0.0517184,0.021152
98,0.0013824,0.209702,0.284256,0.0517376,0.0211264
99,0.0013824,0.208762,0.286381,0.0516672,0.0212928
100,0.0013888,0.209114,0.287091,0.0518848,0.0211968
101,0.0013888,0.20839,0.287994,0.0517248,0.0205824
102,0.0014336,0.20857,0.289626,0.0518784,0.021536
103,0.0013824,0.206726,0.289664,0.0514432,0.021152
104,0.0014016,0.209062,0.289434,0.051424,0.0210112
105,0.0013824,0.209882,0.293382,0.0513088,0.0212864
106,0.0013824,0.210803,0.295373,0.0514816,0.0214144
107,0.0014016,0.212358,0.293702,0.0513024,0.0207616
108,0.0013824,0.211603,0.293894,0.0508672,0.021312
109,0.0013824,0.208806,0.292998,0.0507776,0.0210816
110,0.0014976,0.208902,0.288973,0.0504576,0.0212928
111,0.0013824,0.20391,0.281158,0.0499776,0.0214912
112,0.0014016,0.201722,0.2712,0.0500416,0.0209856
113,0.0013952,0.201805,0.266746,0.0499392,0.0213248
114,0.0013888,0.202989,0.267309,0.0497088,0.0213504
115,0.0013824,0.204,0.271187,0.04976,0.0211456
116,0.0013952,0.202106,0.274547,0.0501376,0.0213312
117,0.0014464,0.206682,0.284058,0.0507392,0.0218752
118,0.0013888,0.199642,0.284986,0.0502464,0.0218624
119,0.0014144,0.195584,0.28752,0.0502912,0.0216
120,0.001408,0.196813,0.28871,0.050624,0.0217792
121,0.0013888,0.199181,0.285421,0.0499968,0.0219392
122,0.0014016,0.206707,0.284006,0.0500416,0.0219008
123,0.0014016,0.211597,0.284294,0.0505792,0.0217728
124,0.0013952,0.22521,0.29104,0.0511616,0.0216192
125,0.0013888,0.220032,0.29383,0.051712,0.0215168
126,0.0013952,0.221478,0.291757,0.0512896,0.0222592
127,0.0013888,0.220698,0.290291,0.052096,0.0217472
128,0.0014016,0.227827,0.294592,0.0525184,0.022144
129,0.0014016,0.23671,0.298957,0.0527744,0.0223296
130,0.0014016,0.238675,0.29936,0.0533248,0.0223104
131,0.001408,0.240115,0.29847,0.0529408,0.0222592
132,0.0013888,0.24103,0.298138,0.0530432,0.0224896
133,0.0014272,0.240333,0.298445,0.053152,0.0223808
134,0.0013952,0.241011,0.29296,0.0530176,0.0223744
135,0.0013952,0.240909,0.290771,0.052928,0.0222016
136,0.001408,0.245216,0.289459,0.052992,0.0224896
137,0.0013952,0.248051,0.288845,0.0531136,0.022464
138,0.0014016,0.248966,0.289318,0.0535616,0.0224064
139,0.0013952,0.248038,0.28928,0.0531456,0.0225472
140,0.0014336,0.247002,0.2912,0.0534016,0.0221824
141,0.0014144,0.246394,0.294144,0.0532864,0.0223936
142,0.001408,0.244858,0.293485,0.0530752,0.022496
143,0.0014016,0.244672,0.29367,0.0532544,0.0224384
144,0.0014016,0.243059,0.293472,0.0531904,0.0223808
145,0.0014208,0.242438,0.29335,0.0530688,0.0224704
146,0.0014208,0.243328,0.294067,0.052864,0.0222656
147,0.001408,0.244653,0.29575,0.0528768,0.0222464
148,0.001408,0.246093,0.297926,0.0535232,0.0221504
149,0.0014208,0.247149,0.299878,0.0531264,0.0224064
150,0.0013888,0.250509,0.300934,0.053184,0.0224576
151,0.001408,0.255904,0.30297,0.0531648,0.0224448
152,0.0014144,0.263936,0.308352,0.0533888,0.0227264
153,0.001408,0.269043,0.311731,0.0537728,0.023104
154,0.0013952,0.270637,0.311795,0.054208,0.0231296
155,0.0013952,0.272262,0.311526,0.0546112,0.0227712
156,0.0014144,0.274285,0.312282,0.0541952,0.02272
157,0.0014656,0.275776,0.312038,0.0545216,0.0227264
158,0.001408,0.278694,0.312378,0.0544384,0.0227264
159,0.001408,0.279078,0.314918,0.054592,0.0227904
160,0.0014208,0.27929,0.313395,0.0543936,0.0225984
161,0.0014016,0.275514,0.310707,0.0540672,0.022784
162,0.0014208,0.275482,0.307322,0.053728,0.0234112
163,0.0014016,0.274445,0.304096,0.053824,0.0231872
164,0.0014208,0.272262,0.302362,0.0538496,0.0228736
165,0.001408,0.275571,0.300397,0.053984,0.02288
166,0.0014144,0.274003,0.296301,0.0538368,0.0231744
167,0.0014208,0.276531,0.29481,0.0543488,0.0227968
168,0.0014272,0.278483,0.293459,0.0537792,0.0230912
169,0.0014016,0.27895,0.293344,0.054304,0.0227776
170,0.0014144,0.280986,0.293562,0.0536384,0.022848
171,0.001408,0.277344,0.293798,0.0537664,0.0226048
172,0.0014016,0.276269,0.294208,0.0537408,0.0228096
173,0.001408,0.27609,0.294368,0.0537536,0.02288
174,0.0014208,0.275437,0.295027,0.0538176,0.0230464
175,0.001408,0.271181,0.297453,0.0536768,0.0230912
176,0.0014528,0.269664,0.301216,0.053792,0.023232
177,0.0014016,0.266355,0.301562,0.0538048,0.0232
178,0.0014016,0.264486,0.30304,0.053792,0.0228928
179,0.0014848,0.261683,0.303341,0.0539264,0.0232576
180,0.0014272,0.257952,0.30297,0.0535296,0.0234112
181,0.0014336,0.256326,0.30409,0.0540992,0.0227968
182,0.0014144,0.256224,0.306733,0.0539072,0.0225984
183,0.0013824,0.26025,0.310003,0.0538368,0.0234112
184,0.0014208,0.261434,0.312634,0.0542592,0.0232192
185,0.0014144,0.261664,0.31559,0.0546816,0.0229184
186,0.0014208,0.264531,0.316346,0.0537728,0.0231488
187,0.0014144,0.274131,0.32167,0.0655552,0.0233984
188,0.0014528,0.281178,0.324614,0.0684672,0.0235712
189,0.001408,0.280723,0.32167,0.0678784,0.024064
190,0.0014144,0.276602,0.322483,0.0681728,0.0236288
191,0.0014592,0.27616,0.323962,0.0680192,0.0239488
192,0.001408,0.27408,0.325082,0.0677376,0.0240512
193,0.0014144,0.272678,0.324397,0.0678336,0.0237248
194,0.0014272,0.270938,0.323981,0.0678528,0.0235392
195,0.0013952,0.271898,0.325037,0.0675584,0.0237952
196,0.0014528,0.271059,0.326003,0.067712,0.0236352
197,0.0014208,0.27257,0.325446,0.0674112,0.0240832
198,0.0014272,0.27792,0.322125,0.0678976,0.023744
199,0.0014144,0.276141,0.320896,0.0678848,0.0238528
200,0.0014784,0.27696,0.321958,0.0677632,0.0236352
201,0.0014336,0.277786,0.322784,0.0681152,0.023328
202,0.0014208,0.276877,0.32359,0.067744,0.0234368
203,0.001408,0.277914,0.323014,0.068256,0.0233408
204,0.0014272,0.276378,0.323264,0.0675136,0.0235712
205,0.0014272,0.277683,0.32201,0.067584,0.024096
206,0.0014272,0.274854,0.319885,0.0676736,0.0237504
207,0.0013952,0.27287,0.318765,0.0676224,0.0237696
208,0.0014272,0.27175,0.318547,0.0673216,0.0237184
209,0.001472,0.268941,0.318176,0.0675648,0.023328
210,0.0014016,0.266214,0.320371,0.0670656,0.0234624
211,0.0013952,0.264045,0.32416,0.0675648,0.0237312
212,0.0014208,0.262138,0.32535,0.0673728,0.023872
213,0.001408,0.261555,0.32505,0.067328,0.0238272
214,0.001408,0.261786,0.324832,0.067584,0.024032
215,0.001472,0.263731,0.323046,0.0680448,0.023456
216,0.0014528,0.264877,0.323834,0.0676224,0.0238144
217,0.001408,0.268198,0.325613,0.0678016,0.0233728
218,0.0014656,0.268262,0.326483,0.06768,0.0235584
219,0.001408,0.268806,0.320058,0.0675584,0.0243008
220,0.0014464,0.271245,0.314835,0.0680512,0.023744
221,0.0014336,0.269523,0.314067,0.068096,0.0236288
222,0.0014208,0.267885,0.314413,0.068352,0.0238656
223,0.001408,0.263693,0.316371,0.068192,0.0236544
224,0.00144,0.262458,0.316685,0.0679616,0.0237376
225,0.0014592,0.261178,0.317306,0.0676736,0.0236864
226,0.0014144,0.25993,0.317248,0.067136,0.0239552
227,0.0014208,0.261946,0.318483,0.0671488,0.0241664
228,0.0014016,0.261946,0.320915,0.0672512,0.0240192
229,0.0014016,0.262714,0.319994,0.067968,0.0235456
230,0.0014208,0.264179,0.319584,0.0675072,0.0235072
231,0.001472,0.264992,0.318029,0.0677312,0.0238208
232,0.001568,0.263456,0.316672,0.0681344,0.0233664
233,0.0014336,0.263411,0.317594,0.0677312,0.023712
234,0.0014464,0.270829,0.323347,0.0673856,0.0245184
235,0.0014144,0.267942,0.324314,0.0678016,0.0243904
236,0.00144,0.26608,0.323866,0.0676096,0.0244288
237,0.0014272,0.266035,0.325504,0.067584,0.0243136
238,0.0014272,0.265197,0.328173,0.0680192,0.024512
239,0.001408,0.261933,0.330272,0.0676352,0.0241856
240,0.0014592,0.259968,0.332192,0.0680192,0.0242496
241,0.0014272,0.254662,0.33623,0.0680896,0.0240256
242,0.0014336,0.252966,0.343546,0.0678912,0.0243392
243,0.0014208,0.253549,0.348768,0.06752,0.0244608
244,0.0014272,0.256819,0.350739,0.0681472,0.024384
245,0.0014528,0.257165,0.352928,0.067904,0.0243264
246,0.0014528,0.2592,0.354394,0.0676288,0.0237632
247,0.0014272,0.2576,0.352998,0.0673152,0.024256
248,0.0014144,0.26121,0.348787,0.0678016,0.0242688
249,0.0014272,0.260512,0.343968,0.0676736,0.0242752
250,0.0014464,0.258854,0.341952,0.0673664,0.0245312
251,0.00144,0.25385,0.338669,0.0686016,0.0241664
252,0.0014144,0.2512,0.334675,0.0680896,0.0242304
253,0.0014208,0.250598,0.334893,0.0676352,0.024384
254,0.00144,0.25145,0.334918,0.0673536,0.0244992
255,0.0014784,0.251814,0.333658,0.0681472,0.0243904
256,0.0014528,0.25623,0.331206,0.0675008,0.0244352
257,0.00144,0.256877,0.330029,0.067712,0.0241856
258,0.0014208,0.256474,0.329626,0.0679104,0.0242816
259,0.0014336,0.257709,0.330854,0.0673728,0.0245184
260,0.0014208,0.258189,0.330515,0.0677696,0.0242944
261,0.0014528,0.255578,0.330182,0.0676672,0.0247872
262,0.0014336,0.256678,0.330125,0.0683392,0.0241984
263,0.0014208,0.25751,0.329363,0.0682688,0.0242816
264,0.0014464,0.258138,0.328883,0.0679616,0.0244544
265,0.0014464,0.258701,0.327987,0.0679488,0.0242816
266,0.0014464,0.259565,0.328864,0.067968,0.0245184
267,0.0014144,0.258931,0.330893,0.0680448,0.0242752
268,0.0014272,0.261408,0.332691,0.0680512,0.0242176
269,0.0014656,0.265856,0.336518,0.0683264,0.0244544
270,0.0014336,0.26249,0.339411,0.0687488,0.0240448
271,0.0014464,0.264557,0.341792,0.0679936,0.02432
272,0.0014208,0.265971,0.34313,0.0683008,0.0244672
273,0.00144,0.264858,0.344646,0.06848,0.0244736
274,0.0014272,0.265178,0.345901,0.0680128,0.0238912
275,0.0014272,0.264634,0.346061,0.0682176,0.0244096
276,0.0014272,0.261306,0.34544,0.0681088,0.0244736
277,0.0014208,0.260442,0.34624,0.067744,0.0242432
278,0.00144,0.260467,0.345498,0.0677632,0.0244992
279,0.0014336,0.258362,0.346253,0.0679424,0.024032
280,0.0014272,0.257626,0.345242,0.0676032,0.0242816
281,0.0014336,0.252934,0.344211,0.0674176,0.02448
282,0.0014336,0.251782,0.344787,0.0678912,0.0241216
283,0.0014272,0.248403,0.344506,0.0673408,0.0244864
284,0.0014272,0.246822,0.344883,0.0673216,0.0243648
285,0.0014336,0.249446,0.345888,0.0672,0.0242368
286,0.0014208,0.251808,0.346502,0.0670592,0.0244352
287,0.0014336,0.253568,0.347494,0.0673088,0.0244864
288,0.0014336,0.255232,0.347853,0.0677568,0.0244224
289,0.0014272,0.254874,0.348563,0.0674368,0.0244672
290,0.0014208,0.255597,0.346944,0.0671808,0.0244992
291,0.0014464,0.257875,0.34457,0.0672256,0.0245248
292,0.0014272,0.258784,0.339584,0.067008,0.0243712
293,0.0014272,0.255834,0.336627,0.0668032,0.0245632
294,0.0014336,0.252602,0.336416,0.0668672,0.0242368
295,0.0014272,0.251469,0.339648,0.0662016,0.0246656
296,0.0014272,0.2496,0.342771,0.0665472,0.0243328
297,0.0014272,0.248128,0.343891,0.066112,0.0245376
298,0.0014464,0.245114,0.345069,0.0665984,0.0242112
299,0.00144,0.24423,0.346125,0.0664704,0.0241088
300,0.0014272,0.241491,0.345491,0.0665536,0.02448
301,0.0014336,0.240294,0.338342,0.0669888,0.024256
302,0.0014336,0.24016,0.337728,0.0661248,0.0243264
303,0.00144,0.241101,0.339949,0.0665472,0.0244416
304,0.0014464,0.242214,0.342016,0.0672576,0.0242624
305,0.0014336,0.243482,0.34672,0.0666752,0.0244032
306,0.00144,0.244403,0.349984,0.067872,0.0244224
307,0.0014272,0.246925,0.35728,0.0668736,0.0242944
308,0.0014208,0.244256,0.360102,0.0670016,0.02448
309,0.0014144,0.243027,0.362605,0.0672448,0.0245504
310,0.0013504,0.191232,0.284826,0.0499264,0.0195584
311,0.0013568,0.190778,0.283226,0.0500288,0.0194432
312,0.0013632,0.18887,0.283565,0.0501952,0.019488
313,0.0013568,0.188326,0.284358,0.0497856,0.019968
314,0.0013696,0.187872,0.285472,0.0499392,0.0197696
315,0.0013696,0.18752,0.286214,0.05008,0.0197312
316,0.0013632,0.187859,0.286618,0.0499072,0.0202368
317,0.0013696,0.186874,0.28729,0.049888,0.019936
318,0.0013568,0.188365,0.287366,0.0505408,0.0190784
319,0.001376,0.188307,0.287046,0.0502464,0.0198464
320,0.0013504,0.188186,0.286861,0.0505088,0.0192192
321,0.0013568,0.189766,0.287091,0.0504896,0.0196672
322,0.0013632,0.190976,0.287437,0.0506624,0.0193856
323,0.0014016,0.193267,0.28825,0.0502016,0.019776
324,0.0013696,0.197318,0.288211,0.0506432,0.0194688
325,0.0013568,0.198138,0.287693,0.0504,0.0194304
326,0.0013568,0.200781,0.285082,0.0504512,0.0191808
327,0.0013696,0.200282,0.282982,0.0502272,0.0194752
328,0.0013568,0.199066,0.281344,0.0503552,0.019584
329,0.0013568,0.204256,0.277811,0.0503424,0.0193664
330,0.0013568,0.209958,0.274099,0.05008,0.019456
331,0.0013696,0.220576,0.274707,0.0498048,0.0201664
332,0.0014016,0.227462,0.277741,0.0500288,0.0197504
333,0.0013504,0.230624,0.27961,0.0504512,0.0198784
334,0.0013632,0.237965,0.279782,0.0505216,0.0194752
335,0.0013632,0.238874,0.280806,0.0508736,0.0191872
336,0.0013632,0.228896,0.262752,0.0499712,0.0179648
337,0.00128,0.180045,0.189286,0.048928,0.0135104
338,0.0012608,0.177875,0.188147,0.0484032,0.0138368
339,0.0012672,0.176365,0.18745,0.04816,0.0139776
340,0.0012672,0.185293,0.186963,0.0484992,0.0138368
341,0.00128,0.188979,0.188806,0.0483904,0.0138816
342,0.0012672,0.191162,0.191968,0.0483968,0.0138176
343,0.0012736,0.193702,0.194982,0.0486016,0.0136896
344,0.0012544,0.201062,0.198208,0.0485952,0.0136896
345,0.0012992,0.201293,0.199891,0.0486144,0.0132928
346,0.0012928,0.197062,0.201632,0.0482112,0.0136512
347,0.0012736,0.19952,0.202285,0.0479936,0.0136
348,0.00128,0.194682,0.197427,0.0480192,0.0134656
349,0.0012992,0.192525,0.194131,0.0475776,0.013632
350,0.0012608,0.191654,0.190906,0.0476736,0.0136768
351,0.0012672,0.193382,0.190259,0.0476608,0.0131648
352,0.0012672,0.186714,0.190029,0.0468288,0.0137152
353,0.0012608,0.183552,0.18848,0.0469952,0.0134592
354,0.0012864,0.178426,0.18736,0.0463936,0.0136384
355,0.0012864,0.170234,0.186061,0.046016,0.0134912
356,0.00128,0.175238,0.185421,0.0459584,0.01376
357,0.001248,0.172941,0.175558,0.0454592,0.0135552
358,0.001312,0.154029,0.181056,0.045664,0.0138176
359,0.0012736,0.144634,0.186688,0.0450048,0.0134656
360,0.0012672,0.14096,0.187514,0.044416,0.0137856
361,0.0012608,0.13527,0.19801,0.0440448,0.0137472
362,0.0012736,0.135392,0.193894,0.0437056,0.0138688
363,0.0012672,0.133702,0.189261,0.0436864,0.0136384
364,0.0012544,0.133414,0.186317,0.0436416,0.0137216
365,0.0012864,0.133741,0.183475,0.043488,0.0134592
366,0.0012608,0.132083,0.182669,0.0432512,0.013312
367,0.0019136,0.13792,0.18208,0.0429312,0.0139392
368,0.0013184,0.132717,0.182214,0.0433472,0.0132928
369,0.00128,0.134259,0.18345,0.0434752,0.013728
370,0.0012736,0.133338,0.185331,0.0440128,0.0136
371,0.00128,0.134323,0.189267,0.0451264,0.0131712
372,0.0012544,0.133587,0.192051,0.0454144,0.0134656
373,0.00128,0.136704,0.195923,0.0461952,0.013408
374,0.0012864,0.14279,0.196698,0.0467008,0.013664
375,0.0012608,0.144582,0.195789,0.0468992,0.0134464
376,0.0012736,0.146886,0.195987,0.0470784,0.0135808
377,0.0012608,0.146771,0.200218,0.0470144,0.0132864
378,0.001824,0.147552,0.204115,0.0473408,0.0132096
379,0.0012672,0.142899,0.204774,0.0469952,0.0133504
380,0.001248,0.144998,0.203085,0.0470656,0.013792
381,0.0013056,0.144954,0.20231,0.0471488,0.013728
382,0.0012864,0.147002,0.202099,0.0472576,0.0131456
383,0.0012736,0.146003,0.20281,0.0471488,0.013504
384,0.0013568,0.14521,0.205235,0.0473024,0.0134656
385,0.0013056,0.149037,0.205824,0.046944,0.0135872
386,0.0012608,0.144966,0.200794,0.0468288,0.0131264
387,0.0012672,0.138464,0.198438,0.0468288,0.0134848
388,0.00128,0.136538,0.198925,0.0466624,0.0132928
389,0.0012736,0.136672,0.200102,0.0467776,0.012896
390,0.0012672,0.134643,0.200416,0.0465216,0.0132224
391,0.00128,0.135226,0.200224,0.0461184,0.0137984
392,0.0012544,0.137651,0.200781,0.04624,0.0134336
393,0.0012864,0.134195,0.20096,0.045824,0.0136192
394,0.0012992,0.133088,0.200262,0.0455936,0.0138496
395,0.0012608,0.133478,0.201696,0.0459328,0.013376
396,0.0013184,0.136442,0.204691,0.045824,0.0135552
397,0.0012864,0.13216,0.204397,0.046144,0.0132608
398,0.0012928,0.129875,0.199693,0.0455808,0.0134208
399,0.0013248,0.131955,0.191674,0.0457728,0.0137792
400,0.00128,0.128237,0.180019,0.0458176,0.0137216
401,0.0012672,0.12665,0.175251,0.0461696,0.0137728
402,0.0012608,0.123635,0.176518,0.0462464,0.0136896
403,0.0012672,0.120934,0.178336,0.0462464,0.0133312
404,0.0012608,0.121331,0.177574,0.0464768,0.0133248
405,0.0012672,0.125626,0.176384,0.0462976,0.0132352
406,0.0012736,0.125011,0.176224,0.0459712,0.0134912
407,0.0012672,0.126963,0.176038,0.045792,0.0137024
408,0.0012672,0.126035,0.178106,0.0460352,0.0136
409,0.0012672,0.127251,0.181549,0.0460672,0.0137984
410,0.0012736,0.12713,0.182714,0.0462144,0.013472
411,0.0013056,0.123507,0.182803,0.046528,0.0131328
412,0.0012672,0.114714,0.17856,0.0468608,0.0136768
413,0.0013248,0.113894,0.175744,0.0466816,0.0136832
414,0.0019136,0.121267,0.175578,0.0470208,0.013568
415,0.00128,0.124019,0.178234,0.047072,0.0134976
416,0.0018624,0.135923,0.182189,0.0473792,0.0134528
417,0.0012736,0.134566,0.187187,0.0470592,0.0138112
418,0.0013184,0.133709,0.18823,0.0472064,0.01344
419,0.0012864,0.132717,0.18745,0.047104,0.0137088
420,0.0012736,0.131866,0.186822,0.047232,0.0137664
421,0.0012544,0.133446,0.187046,0.0474944,0.0133824
422,0.0012736,0.131008,0.18592,0.0475264,0.0133824
423,0.001248,0.132128,0.186112,0.047616,0.013088
424,0.001248,0.132448,0.185562,0.0477504,0.013536
425,0.0012672,0.131226,0.185299,0.0472064,0.0138368
426,0.0012672,0.131917,0.182938,0.0474688,0.0135488
427,0.00128,0.130848,0.18112,0.047584,0.0133056
428,0.0012672,0.133581,0.180256,0.047648,0.0129408
429,0.00128,0.132915,0.181005,0.0474624,0.0136192
430,0.0012672,0.137894,0.181837,0.0474624,0.01312
431,0.0012672,0.13945,0.181958,0.0476608,0.0132544
432,0.0012544,0.141498,0.181773,0.0473216,0.0135552
433,0.0012736,0.145818,0.180755,0.0473344,0.0136896
434,0.0012736,0.14896,0.180102,0.0472896,0.0134976
435,0.00128,0.150829,0.180736,0.0473792,0.013472
436,0.00128,0.157338,0.179962,0.0473856,0.0135488
437,0.0012672,0.156845,0.178234,0.0472064,0.0139968
438,0.0012672,0.159821,0.178195,0.047744,0.0134144
439,0.0012864,0.162106,0.178266,0.0475264,0.0134272
440,0.0012672,0.160915,0.177069,0.0471744,0.01328
441,0.0012736,0.166387,0.175782,0.0472064,0.0131264
442,0.0012736,0.163802,0.17527,0.0468864,0.0134784
443,0.0012544,0.16208,0.175405,0.0462656,0.013696
444,0.0012672,0.16192,0.176166,0.0470656,0.0133184
445,0.0012736,0.162547,0.177542,0.0470528,0.0134528
446,0.0012608,0.163942,0.178912,0.047104,0.0133248
447,0.0012672,0.168429,0.179469,0.0471168,0.0135552
448,0.0012672,0.171898,0.18039,0.0470912,0.013856
449,0.0012736,0.173056,0.181472,0.0472896,0.0134976
450,0.0019264,0.181069,0.183226,0.0476096,0.0135616
451,0.0013248,0.184346,0.184435,0.0477568,0.0137472
452,0.0012672,0.182861,0.18471,0.047808,0.0134528
453,0.0012544,0.186784,0.183418,0.047648,0.013376
454,0.0012736,0.183667,0.182893,0.0472448,0.0135104
455,0.0012544,0.184704,0.184557,0.0471232,0.0136576
456,0.0012736,0.187053,0.187264,0.0470912,0.0132992
457,0.00128,0.181824,0.18969,0.0466048,0.0136512
458,0.0012544,0.178758,0.197133,0.0465536,0.0131712
459,0.0012672,0.177651,0.199341,0.0467008,0.0138432
460,0.0012672,0.173792,0.199834,0.0466688,0.013952
461,0.0012736,0.175213,0.19993,0.0466048,0.0134656
462,0.0012928,0.172326,0.195814,0.0466688,0.0138752
463,0.0012672,0.166042,0.19079,0.0469504,0.0134848
464,0.0012672,0.169818,0.189997,0.0469376,0.013568
465,0.0012544,0.167558,0.190234,0.0469504,0.0130496
466,0.0012736,0.170163,0.19127,0.0470592,0.013536
467,0.0012736,0.173613,0.192269,0.0468928,0.013312
468,0.0012608,0.171782,0.192205,0.047008,0.0132672
469,0.0012672,0.175424,0.192794,0.0470976,0.0135424
470,0.0012672,0.178797,0.190861,0.0470016,0.0137472
471,0.0013056,0.177798,0.190093,0.0473792,0.0132288
472,0.00128,0.176275,0.186874,0.0470848,0.0135936
