frameID,BVH,gBuffer,shadowMask,lighting,copy
497,0.0012672,7.21035,5.80431,1.65513,0.109606
498,0.0013888,7.90879,5.74001,1.52118,0.104666
499,0.0012608,7.33356,5.97786,1.75452,0.12073
500,0.0012608,7.48849,5.91086,1.77607,0.119616
501,0.0012992,7.94125,5.7159,1.55924,0.100832
502,0.0012736,8.78867,5.66193,1.54161,0.103814
503,0.0012672,8.64331,5.72993,1.58013,0.112154
504,0.0012608,8.46197,5.88259,1.62063,0.112819
505,0.0012736,8.49043,5.87991,1.68913,0.109408
506,0.00128,8.62524,5.94506,1.58578,0.120877
507,0.0012736,8.43636,5.92245,1.69202,0.108768
508,0.0012608,8.53608,5.90413,1.71801,0.10919
509,0.00128,9.00572,5.75536,1.66731,0.105062
510,0.0012928,9.05114,5.80255,1.64256,0.113376
511,0.0012544,9.62557,5.68292,1.54194,0.103328
512,0.0020288,9.34661,5.79816,1.72659,0.119264
513,0.0012672,8.60437,5.97124,1.81066,0.14105
514,0.00128,8.9659,6.04125,1.8244,0.126234
515,0.0013248,8.91881,6.06644,1.70015,0.117248
516,0.0012608,9.08717,5.91913,1.60194,0.124307
517,0.0012608,9.0644,5.8769,1.57116,0.112013
518,0.0014784,8.65979,5.8423,1.55207,0.116141
519,0.0020608,8.50492,5.84036,1.56073,0.111322
520,0.00128,8.59163,5.81862,1.67972,0.116051
521,0.00128,8.82712,5.84428,1.76152,0.123334
522,0.0013056,8.56045,5.96015,1.84165,0.136474
523,0.0012672,8.52638,5.99334,1.82304,0.134899
524,0.0012672,8.79021,6.0846,1.80249,0.120211
525,0.0013056,9.64989,5.75474,1.54513,0.105606
526,0.00128,9.44259,5.69578,1.53816,0.11369
527,0.0012608,8.95949,5.74531,1.75667,0.119821
528,0.001248,8.68749,5.80756,1.8242,0.131718
529,0.0012864,8.61776,5.81952,1.83406,0.136134
530,0.0012736,8.53536,5.80543,1.80272,0.137389
531,0.00128,8.70763,5.88312,1.80553,0.121536
532,0.0012608,9.08474,5.87562,1.64687,0.118938
533,0.0012608,8.91882,5.75539,1.56486,0.119802
534,0.00128,9.06021,5.80806,1.56237,0.124294
535,0.00128,9.5462,5.68876,1.56191,0.125037
536,0.0012864,9.1662,5.60239,1.56317,0.117645
537,0.0013248,8.83204,5.59246,1.59143,0.18089
538,0.00128,8.49699,5.60671,1.57079,0.11159
539,0.0012608,8.8209,5.61849,1.60882,0.113318
540,0.0012608,8.37837,5.63807,1.5739,0.157395
541,0.001344,8.67811,5.65341,1.57612,0.113798
542,0.001248,8.92568,5.77466,1.79755,0.128128
543,0.0012608,8.83394,5.87729,1.85412,0.137517
544,0.0012928,9.12841,5.97826,1.78839,0.122451
545,0.0012736,9.37086,5.81525,1.57718,0.131034
546,0.0012608,9.11997,5.65226,1.57994,0.136077
547,0.0012736,8.83803,5.66527,1.61451,0.136077
548,0.0012864,8.56737,5.62729,1.57123,0.13712
549,0.0012544,8.87468,5.678,1.61707,0.128045
550,0.0012544,8.96915,5.73362,1.5756,0.128077
551,0.0012608,8.65021,5.57452,1.64301,0.123008
552,0.0012736,8.62973,5.69006,1.73779,0.121248
553,0.0013056,8.6057,5.69704,1.68716,0.116557
554,0.0013824,8.3858,5.76813,1.78447,0.117082
555,0.0013248,8.57412,5.67807,1.78685,0.128973
556,0.0012672,8.61849,5.70653,1.81105,0.123059
557,0.0012672,8.67441,5.78828,1.73044,0.11577
558,0.0012736,8.77511,5.7358,1.73834,0.115373
559,0.00128,8.6902,5.80277,1.68523,0.118195
560,0.0013056,8.69025,5.78247,1.68469,0.113261
561,0.0012416,8.25027,5.86497,1.79786,0.120614
562,0.0012608,8.27786,5.85356,1.82766,0.133178
563,0.0012672,8.17858,5.89352,1.8434,0.138483
564,0.0012864,8.00253,5.92625,1.86726,0.145933
565,0.001248,8.28248,6.0052,1.83916,0.137984
566,0.00128,8.19125,6.00436,1.84049,0.13913
567,0.0012416,8.40443,6.01999,1.84209,0.135104
568,0.0012736,8.74701,6.03705,1.71687,0.123507
569,0.0012736,9.11843,5.93145,1.57697,0.137286
570,0.0012672,9.20661,5.81484,1.57325,0.130093
571,0.0013376,8.99984,5.80239,1.6071,0.169261
572,0.0012928,8.65443,5.79041,1.71313,0.120806
573,0.0012544,8.81459,5.99018,1.81636,0.13785
574,0.00128,8.80922,5.99921,1.82801,0.132371
575,0.0012736,9.36346,5.91713,1.65117,0.124666
576,0.001248,9.36943,5.80223,1.57361,0.121357
577,0.0012224,8.67729,5.76893,1.62381,0.153382
578,0.001856,8.57953,5.77711,1.57208,0.129709
579,0.0012928,8.57824,5.8877,1.6516,0.121818
580,0.0012736,8.33944,5.84716,1.75729,0.125325
581,0.00128,7.99917,5.80774,1.67877,0.123834
582,0.00128,8.45209,5.79836,1.61193,0.164486
583,0.001344,8.30158,5.79459,1.62753,0.155782
584,0.0012608,8.5065,5.78822,1.72785,0.124774
585,0.0012736,8.18257,5.78621,1.6308,0.121267
586,0.001248,8.49889,5.77609,1.65431,0.156883
587,0.0012672,8.58605,5.8811,1.80765,0.13552
588,0.0012992,8.65905,5.94557,1.83692,0.143046
589,0.0012736,8.28197,5.90937,1.84935,0.147002
590,0.0013056,8.14095,5.90132,1.85372,0.141837
591,0.00128,8.31926,5.85244,1.82215,0.135654
592,0.0012608,8.11226,5.78733,1.83564,0.133504
593,0.0012736,8.31841,5.72232,1.81815,0.137651
594,0.0012672,8.25051,5.68099,1.81845,0.132678
595,0.001312,8.36746,5.61892,1.82845,0.131674
596,0.00128,7.91818,5.46061,1.66109,0.114035
597,0.001312,8.47086,5.5281,1.55517,0.118694
598,0.001312,8.54508,5.59404,1.60534,0.126432
599,0.0012352,7.95048,5.76431,1.81132,0.12855
600,0.0012736,7.79353,5.77672,1.8521,0.138118
601,0.0012544,7.87362,5.73085,1.8185,0.132301
602,0.0012096,8.02812,5.67327,1.6042,0.179072
603,0.0012672,8.46598,5.65243,1.61859,0.125376
604,0.0012736,8.12852,5.89343,1.66952,0.126042
605,0.0013056,7.7936,5.88928,1.81949,0.12704
606,0.00128,7.81937,5.79933,1.84824,0.140672
607,0.0012736,7.47496,5.68594,1.73311,0.12921
608,0.0012864,8.09274,5.64282,1.57824,0.132038
609,0.0013248,8.01857,5.83025,1.657,0.130842
610,0.0012736,7.33135,5.81021,1.84675,0.134106
611,0.0012672,7.44547,5.62067,1.70051,0.120269
612,0.0012352,8.10013,5.66164,1.61117,0.117229
613,0.0012608,7.49689,5.83983,1.78827,0.120653
614,0.0012992,7.62635,5.72385,1.8386,0.131437
615,0.00128,7.6647,5.52252,1.5991,0.113242
616,0.00128,7.84998,5.72369,1.7297,0.116038
617,0.0012672,7.4786,5.63534,1.82871,0.129638
618,0.0012736,7.98344,5.53466,1.64653,0.1144
619,0.0012736,8.34519,5.45655,1.55235,0.114182
620,0.0012672,7.74287,5.68271,1.78475,0.120531
621,0.0012672,7.75264,5.64596,1.82991,0.133504
622,0.0012672,7.65244,5.47561,1.58509,0.111475
623,0.0012608,7.97798,5.74264,1.64566,0.122669
624,0.0012992,7.66214,5.66764,1.83038,0.135091
625,0.00128,7.67075,5.62525,1.71435,0.12393
626,0.00128,8.234,5.5231,1.54306,0.118112
627,0.0012608,7.88239,5.63853,1.69602,0.123475
628,0.0012672,7.88725,5.59329,1.82657,0.131034
629,0.0012608,7.90364,5.48551,1.68778,0.151693
630,0.0012672,8.55786,5.39459,1.53469,0.114374
631,0.0012864,9.08152,5.36811,1.53133,0.116282
632,0.0012864,8.63935,5.49263,1.65175,0.108672
633,0.00128,8.09527,5.31876,1.74844,0.113907
634,0.0012736,8.24562,5.10832,1.70988,0.111725
635,0.0012672,8.72301,4.89775,1.46493,0.0978688
636,0.00128,8.9658,4.97443,1.53897,0.0927488
637,0.00128,7.6833,5.3721,1.74413,0.122483
638,0.0012736,7.73727,5.58239,1.54474,0.149267
639,0.0012352,8.73642,5.60305,1.53202,0.109395
640,0.0012992,8.52673,5.59654,1.53297,0.109805
641,0.0012736,7.99409,5.81922,1.71861,0.113741
642,0.0012736,7.7954,5.63009,1.78249,0.12295
643,0.0012608,7.9846,5.33901,1.6156,0.105011
644,0.0012544,8.81096,5.30971,1.52724,0.108019
645,0.001312,8.88164,5.4617,1.57597,0.120506
646,0.0012864,9.03976,5.4415,1.60169,0.112474
647,0.00128,9.81839,5.38576,1.49192,0.115411
648,0.0012608,9.7776,5.37701,1.48611,0.11127
649,0.0011968,9.39717,5.31806,1.49441,0.154048
650,0.0012736,8.94502,5.33237,1.55171,0.112134
651,0.0012928,9.138,5.39908,1.68579,0.123578
652,0.0012544,8.75649,5.54911,1.75129,0.13319
653,0.00128,8.47159,5.48868,1.72718,0.127942
654,0.00128,8.33233,5.43643,1.59208,0.114976
655,0.0012736,8.86522,5.56765,1.50145,0.11721
656,0.00128,8.63732,5.53772,1.49174,0.120243
657,0.00128,8.87986,5.68183,1.49751,0.124973
658,0.0012544,8.69254,5.85722,1.54727,0.126227
659,0.0012672,9.0315,5.61885,1.49728,0.117062
660,0.0012864,8.86238,5.82653,1.62942,0.117741
661,0.0012672,8.83609,5.89373,1.51032,0.123827
662,0.0012544,9.27532,5.76261,1.52166,0.117907
663,0.0013056,9.20262,5.72968,1.53102,0.120461
664,0.00128,9.3068,5.80595,1.62048,0.164301
665,0.001248,8.5271,5.89143,1.7621,0.126093
666,0.0012608,8.49148,6.03781,1.82424,0.13529
667,0.0012736,8.8698,6.02844,1.81307,0.137158
668,0.0012864,9.13401,6.05892,1.64282,0.116282
669,0.00128,9.66605,5.86895,1.50176,0.109664
670,0.00128,9.1846,5.91178,1.63065,0.11287
671,0.0012864,8.83618,6.04089,1.75215,0.130816
672,0.0012544,8.6257,5.97953,1.70951,0.127034
673,0.0012864,8.44967,5.99925,1.7494,0.121952
674,0.0012544,8.34541,5.97832,1.71155,0.11353
675,0.0012736,8.55442,5.9782,1.71071,0.113498
676,0.0012736,8.57096,5.92751,1.71,0.112166
677,0.0012736,8.71155,5.84671,1.70882,0.111718
678,0.0013376,9.20995,5.79359,1.50673,0.120186
679,0.0012608,9.71807,5.63405,1.4762,0.109178
680,0.00128,9.11594,5.60248,1.4644,0.105478
681,0.00128,9.34683,5.57158,1.4603,0.102669
682,0.001248,8.99023,5.55887,1.46575,0.14576
683,0.0012672,8.7378,5.54387,1.47908,0.105734
684,0.0012352,9.22945,5.46221,1.47674,0.103853
685,0.00128,8.89515,5.51391,1.5046,0.103981
686,0.0012672,8.835,5.70922,1.49832,0.106266
687,0.00128,8.49044,5.92652,1.56981,0.101824
688,0.0012672,8.08372,6.07847,1.67391,0.0944256
689,0.00128,7.7633,6.08211,1.76213,0.117734
690,0.0013248,7.80363,6.05305,1.78164,0.12265
691,0.00128,7.89132,5.95945,1.79252,0.123494
692,0.0012544,7.97112,5.76198,1.68257,0.11001
693,0.0012736,8.30853,5.68728,1.52319,0.105901
694,0.0012608,8.33654,5.78489,1.53417,0.109958
695,0.001312,7.81477,5.94399,1.74715,0.102758
696,0.0012288,7.2053,5.86482,1.80668,0.126355
697,0.0012736,7.52582,5.70331,1.56934,0.104218
698,0.00128,6.83701,5.91723,1.69436,0.122394
699,0.0012928,7.01611,5.70968,1.59553,0.107488
700,0.00128,7.26176,5.81764,1.74011,0.110758
701,0.0012608,7.03923,5.65524,1.5866,0.100352
702,0.0012864,7.44676,5.78161,1.67104,0.111693
703,0.0012544,7.16614,5.72615,1.7247,0.118419
704,0.0012736,7.8071,5.6551,1.53128,0.112845
705,0.00128,7.22268,5.71907,1.78336,0.121312
706,0.0012544,7.73815,5.5717,1.71219,0.11575
707,0.0012672,8.34763,5.48419,1.55115,0.110624
708,0.0012672,8.27009,5.66325,1.59928,0.110586
709,0.0012864,8.31289,5.80159,1.7301,0.109894
710,0.0012608,7.9459,5.73116,1.84125,0.130822
711,0.0012416,8.45453,5.73875,1.83031,0.131488
712,0.0012672,9.37692,5.76153,1.71117,0.12393
713,0.0012608,9.86463,5.726,1.56484,0.112621
714,0.0012608,9.61878,5.8683,1.76724,0.117069
715,0.0012672,9.96874,5.93844,1.70911,0.123514
716,0.0013632,10.1183,5.84347,1.79404,0.12073
717,0.0012928,10.7083,5.80502,1.65252,0.124832
718,0.0013248,10.4945,5.68475,1.78081,0.120051
719,0.0012672,11.3546,5.61219,1.62604,0.114624
720,0.0012608,11.3208,5.5442,1.68,0.114112
721,0.0012608,10.9143,5.60487,1.74495,0.128877
722,0.0012928,10.7898,5.55328,1.67578,0.115962
723,0.0012608,10.4714,5.75373,1.69683,0.123622
724,0.0012736,10.5119,6.034,1.7714,0.12889
725,0.0012608,10.8895,5.95519,1.65476,0.120256
726,0.0012672,8.80339,6.02152,1.84447,0.137203
727,0.0012736,8.2871,5.91651,1.8066,0.128518
728,0.0013184,7.82287,5.64099,1.82861,0.135814
729,0.0012672,7.49354,5.31147,1.60788,0.125069
730,0.0012928,7.21073,5.30054,1.70467,0.128275
731,0.0012544,7.1887,5.12056,1.52313,0.111706
732,0.0013184,6.85308,4.96323,1.55369,0.121914
733,0.0012608,6.8708,4.57324,1.48358,0.115642
734,0.0012672,6.35056,4.43309,1.42292,0.120544
735,0.001248,6.56422,4.36925,1.47414,0.121901
736,0.0012672,6.36845,4.25758,1.4507,0.1264
737,0.0012672,6.34068,4.06467,1.3548,0.119955
738,0.0012672,5.76989,4.06525,1.41088,0.133786
739,0.0013184,5.88178,3.89843,1.43244,0.131546
740,0.001248,5.65909,3.82077,1.37188,0.122086
741,0.0012672,5.6625,3.67528,1.38062,0.136262
742,0.0012672,5.62932,3.62628,1.34881,0.128608
743,0.0012672,5.43883,3.56061,1.30454,0.138445
744,0.0013056,5.28065,3.40634,1.32311,0.123149
745,0.0012736,5.13364,3.37043,1.3135,0.126746
746,0.0012672,4.86074,3.2216,1.2689,0.129414
747,0.00128,4.46329,3.28798,1.29245,0.120064
748,0.0012416,4.32781,3.2386,1.2927,0.122822
749,0.0012992,3.68682,3.08209,1.30643,0.121498
750,0.00128,3.53624,3.05544,1.28047,0.137811
751,0.00128,3.30552,2.80436,1.28875,0.12871
752,0.0012672,3.30093,2.82204,1.19465,0.166957
753,0.0012544,3.27828,2.8041,1.22435,0.115501
754,0.0012672,3.11199,2.72835,1.25514,0.124154
755,0.0012608,3.05729,2.72399,1.19146,0.115117
756,0.0012544,2.91683,2.67,1.23484,0.123539
757,0.0012736,2.97012,2.59375,1.10464,0.11575
758,0.00128,2.90742,2.547,1.0809,0.180122
759,0.0012672,2.90762,2.5441,1.06507,0.215494
760,0.0013248,2.94419,2.52595,1.02864,0.222848
761,0.00128,2.71543,2.4282,1.04143,0.169562
762,0.0012672,2.76449,2.42642,0.986925,0.147763
763,0.0012928,2.6978,2.36872,0.994227,0.147821
764,0.0012736,2.62671,2.29526,0.983341,0.166586
765,0.00128,2.60369,2.25016,0.916275,0.104
766,0.001248,2.62513,2.20123,0.9288,0.154426
767,0.0012864,2.49967,2.12288,0.87824,0.103654
768,0.00128,2.56968,2.13022,0.849069,0.109683
769,0.0012672,2.25604,2.0109,0.821837,0.105824
770,0.0012544,2.13952,1.90793,0.831866,0.0996352
771,0.0012928,2.09775,1.84471,0.76873,0.102272
772,0.00128,2.15296,1.89107,0.796262,0.103558
773,0.001312,2.00779,1.74985,0.712384,0.10672
774,0.00128,2.02589,1.68959,0.71504,0.0995584
775,0.0012928,1.97581,1.62348,0.66361,0.107693
776,0.0012096,1.99421,1.57868,0.639917,0.102438
777,0.00128,1.88067,1.50656,0.632147,0.0978048
778,0.0012928,1.90696,1.4091,0.599994,0.0947968
779,0.0012736,1.8645,1.36708,0.570995,0.0943552
780,0.0012736,1.65848,1.25648,0.552806,0.0975744
781,0.0012736,1.45985,1.1319,0.532634,0.104141
782,0.00128,1.27326,1.10847,0.513914,0.122522
783,0.0012672,1.10374,1.09499,0.511264,0.14935
784,0.0012864,1.04455,1.0711,0.503821,0.16048
785,0.0013056,1.0014,1.17204,0.510074,0.177824
786,0.00128,1.02713,1.24305,0.531181,0.192282
787,0.0012928,1.08767,1.22698,0.536141,0.197248
788,0.0012736,1.20193,1.33727,0.557677,0.218867
789,0.00128,1.37917,1.41599,0.613414,0.215814
790,0.0012736,1.46576,1.53266,0.68999,0.209619
791,0.00128,1.54831,1.67823,0.621318,0.207802
792,0.0012544,1.58571,1.74039,0.65079,0.200736
793,0.001312,1.69623,1.88226,0.668774,0.236787
794,0.0012928,1.84337,1.98242,0.694547,0.214342
795,0.0012672,1.89385,2.09304,0.707258,0.201805
796,0.0012736,2.02396,2.16749,0.728064,0.215283
797,0.0013056,2.27783,2.33359,0.743789,0.220685
798,0.0013184,2.38721,2.29871,0.786003,0.218419
799,0.00128,2.3689,2.35283,0.746797,0.22183
800,0.001312,2.32837,2.30355,0.775219,0.216256
801,0.0012672,2.54605,2.36774,0.741651,0.217082
802,0.0012672,2.41571,2.35462,0.723488,0.226522
803,0.0012352,2.4639,2.3011,0.742426,0.220877
804,0.0012672,2.37347,2.28755,0.713478,0.223827
805,0.0012608,2.35829,2.30545,0.706432,0.224704
806,0.0012864,2.29985,2.30585,0.695264,0.222285
807,0.00128,2.38683,2.29168,0.685926,0.224064
808,0.0012736,2.22068,2.14705,0.677414,0.262874
809,0.0012736,2.14335,2.15693,0.677293,0.225574
810,0.0012672,2.03668,2.04718,0.722854,0.219053
811,0.00128,1.95706,2.01105,0.706598,0.224646
812,0.0012864,1.97213,2.0133,0.65193,0.231699
813,0.0012736,1.9565,2.0085,0.646451,0.228435
814,0.0012672,1.85473,1.90532,0.630918,0.22839
815,0.0012544,1.8574,1.88722,0.663827,0.218304
816,0.0012864,1.76762,1.83578,0.617709,0.214733
817,0.0012864,1.73991,1.81422,0.615987,0.270112
818,0.0012992,1.71344,1.76239,0.605914,0.25968
819,0.001344,1.6769,1.74702,0.598566,0.221638
820,0.0013056,1.64161,1.73052,0.598202,0.229421
821,0.0015168,1.62224,1.65906,0.587936,0.225651
822,0.0013248,1.55481,1.69116,0.589235,0.231136
823,0.0012672,1.55565,1.65557,0.588461,0.235802
824,0.00128,1.47102,1.58946,0.583731,0.230918
825,0.0012736,1.43436,1.55662,0.634022,0.230688
826,0.0012736,1.39742,1.52865,0.596845,0.228051
827,0.00128,1.36236,1.50961,0.602221,0.229043
828,0.00128,1.34804,1.47339,0.592576,0.229939
829,0.0012672,1.29913,1.45924,0.63865,0.22329
830,0.0012608,1.34058,1.51513,0.562202,0.22745
831,0.0012352,1.3967,1.58391,0.602246,0.224128
832,0.0012736,1.48801,1.66879,0.630061,0.225914
833,0.0012864,1.5758,1.80013,0.607424,0.229382
834,0.00128,1.6835,1.91011,0.626157,0.218227
835,0.0012864,1.82376,1.98323,0.66937,0.225715
836,0.00128,1.87445,2.09198,0.658477,0.220864
837,0.0012736,1.95553,2.2039,0.667066,0.216198
838,0.0012672,2.12809,2.3812,0.694061,0.223059
839,0.0012864,2.15796,2.29892,0.701005,0.249747
840,0.00128,2.24918,2.35889,0.728006,0.225619
841,0.0012736,2.4814,2.41197,0.770906,0.220525
842,0.0012672,2.52513,2.50445,0.764006,0.21849
843,0.0012928,2.62051,2.53683,0.803968,0.213722
844,0.0012736,2.72694,2.63342,0.790362,0.2168
845,0.0012672,2.64419,2.63314,0.812467,0.211373
846,0.0012544,2.7016,2.73117,0.839885,0.338125
847,0.00128,2.93241,2.78456,0.85255,0.324352
848,0.0012736,2.86841,2.77421,0.866726,0.260166
849,0.00128,2.86184,2.81905,0.914061,0.265798
850,0.001248,3.01398,2.85752,0.898963,0.314266
851,0.0012608,3.03487,2.85649,0.945901,0.245818
852,0.00128,3.23096,2.95121,0.922029,0.282042
853,0.0012672,3.28657,3.01903,0.945549,0.280896
854,0.0012416,3.24407,3.03968,0.952358,0.370278
855,0.0012736,3.25926,3.02307,1.00079,0.259277
856,0.001312,3.368,3.03665,0.995789,0.285517
857,0.0012608,3.40036,3.01156,1.01028,0.228006
858,0.0012608,3.62092,3.06328,0.964275,0.185555
859,0.00128,3.55354,3.1952,0.97945,0.195219
860,0.001696,3.59314,3.13641,0.994413,0.194573
861,0.0012416,3.67516,3.06392,0.980813,0.179142
862,0.0012672,3.58978,3.0774,0.990765,0.189171
863,0.00128,3.55117,3.09768,1.07416,0.197152
864,0.001248,3.70363,3.16043,1.03348,0.309114
865,0.0012928,3.58906,3.19105,1.02298,0.312922
866,0.0012864,3.94772,3.2727,1.02221,0.35191
867,0.001792,3.87446,3.2284,1.0646,0.256358
868,0.0013056,3.78942,3.32372,1.03361,0.328531
869,0.00128,4.11054,3.36246,1.07396,0.277862
870,0.0012864,4.08639,3.49773,1.04445,0.356166
871,0.00128,4.39286,3.49372,1.07064,0.314394
872,0.0012672,4.30791,3.56353,1.09282,0.287597
873,0.0013184,4.59379,3.67423,1.04958,0.244634
874,0.00128,4.65092,3.76572,1.09732,0.294477
875,0.001312,4.89832,3.93609,1.16931,0.183635
876,0.0013056,4.76081,4.00094,1.13313,0.169286
877,0.0012864,4.96542,4.18913,1.21023,0.17689
878,0.0013184,5.21951,4.28915,1.18008,0.176435
879,0.0012672,4.9892,4.39189,1.12632,0.166605
880,0.0012672,5.00794,4.56069,1.22609,0.197062
881,0.0013056,4.37559,4.43895,1.05202,0.27984
882,0.0012736,4.1228,4.20276,1.17551,0.172166
883,0.0012672,4.3993,4.10565,1.22082,0.163238
884,0.0012736,4.32853,3.9698,1.25318,0.128941
885,0.0012608,4.15045,4.42348,1.29818,0.134835
886,0.00192,5.55609,6.09066,1.6626,0.122464
887,0.0012672,6.21884,5.98725,1.73257,0.130029
888,0.0012672,5.98569,5.71111,1.63892,0.119642
889,0.0012672,5.68999,5.44088,1.65841,0.130611
890,0.00128,5.09812,5.11302,1.61302,0.125747
891,0.0012736,4.87249,4.80225,1.50107,0.131987
892,0.0012672,4.56453,4.56328,1.45642,0.13287
893,0.0012672,4.5383,4.42331,1.4082,0.135354
894,0.0012672,4.31335,4.30175,1.3829,0.122592
895,0.0012864,4.35958,4.29359,1.35756,0.127443
896,0.0012608,4.36897,4.26579,1.38648,0.1248
897,0.0012608,4.1918,4.23286,1.39473,0.132077
898,0.0012864,4.29377,4.30204,1.42232,0.13008
899,0.0012736,4.2013,4.34756,1.37316,0.149069
900,0.00128,4.11606,4.371,1.4311,0.156493
901,0.0012608,4.27976,4.40936,1.34243,0.145363
902,0.00128,4.38365,4.48005,1.44564,0.15049
903,0.00128,4.64016,4.60045,1.46639,0.144416
904,0.0013312,4.88364,4.60562,1.39012,0.14455
905,0.0012864,4.50024,4.65286,1.51688,0.134432
906,0.0013248,4.75868,4.65229,1.49164,0.126835
907,0.0012736,4.83348,4.65401,1.48788,0.124858
908,0.0012736,5.04959,4.67324,1.5135,0.139789
909,0.00128,5.46352,4.79556,1.55847,0.16848
910,0.0012608,5.44676,4.83524,1.50356,0.165862
911,0.0012672,5.58585,4.78712,1.53768,0.125158
912,0.0012864,5.97484,4.88566,1.54762,0.123872
913,0.0019584,5.83678,4.82804,1.58254,0.120838
914,0.001248,6.19231,4.74836,1.5999,0.119565
915,0.001312,5.71341,4.80522,1.63114,0.123712
916,0.0012736,5.75062,4.66881,1.5996,0.159635
917,0.0012672,5.8682,4.76409,1.59485,0.119514
918,0.00128,5.4887,4.90847,1.60739,0.121766
919,0.00128,5.80655,5.4894,1.66601,0.126406
920,0.0012736,5.77951,5.82318,1.76184,0.138842
921,0.0012864,6.2353,5.89548,1.70778,0.134112
922,0.0013184,5.87409,5.9067,1.66469,0.137299
923,0.0012928,5.63222,5.90742,1.69836,0.13111
924,0.0012736,5.69153,5.97768,1.71453,0.133914
925,0.0012672,5.98845,6.06406,1.77869,0.139706
926,0.0013312,5.87076,6.08787,1.61449,0.125792
927,0.0018048,5.82909,6.08685,1.6463,0.131827
928,0.0012864,5.77569,6.17279,1.72649,0.163814
929,0.0012736,6.25863,6.16986,1.72103,0.137536
930,0.001248,5.93543,6.17348,1.7124,0.138234
931,0.0012608,5.98792,6.28711,1.77617,0.134246
932,0.00128,6.14988,6.28792,1.6383,0.131885
933,0.0012864,5.89782,6.32833,1.75077,0.165606
934,0.0012992,6.40171,6.35478,1.66641,0.133101
935,0.0012672,6.03242,6.39928,1.75654,0.131066
936,0.0012608,6.64695,6.5102,1.64789,0.119155
937,0.0013184,5.95428,6.55215,1.82459,0.135501
938,0.00128,6.34701,6.58648,1.65058,0.126189
939,0.0012928,5.85667,6.63988,1.81919,0.137798
940,0.0012864,6.45213,6.61862,1.60498,0.128115
941,0.0012864,6.17672,6.76472,1.83025,0.132314
942,0.00128,6.05949,6.62204,1.65196,0.133382
943,0.00128,6.4534,6.81604,1.72321,0.132365
944,0.0013056,6.00634,6.77381,1.81416,0.135187
945,0.001536,6.65892,6.75675,1.57249,0.125107
946,0.00128,6.23099,6.90492,1.82361,0.132058
947,0.0012928,5.92213,6.82338,1.75239,0.131763
948,0.001248,6.62813,6.85196,1.6473,0.126854
949,0.0012672,6.08886,6.90972,1.80646,0.133427
950,0.0012672,6.12802,6.83236,1.70842,0.119885
951,0.0012864,6.56209,6.92283,1.67183,0.128339
952,0.0012608,6.34517,6.90359,1.85747,0.136557
953,0.0012736,6.28631,6.84937,1.74236,0.124307
954,0.0013056,7.06881,6.82675,1.57286,0.113229
955,0.0012736,6.35561,6.96793,1.77463,0.12489
956,0.0012608,6.43108,6.86938,1.8351,0.135021
957,0.0012864,6.42468,6.69628,1.61054,0.114054
958,0.0012928,6.87533,6.77391,1.66348,0.115795
959,0.00128,6.05902,6.82775,1.86459,0.13671
960,0.0012672,6.46461,6.69115,1.6675,0.118822
961,0.0012736,6.80316,6.83118,1.70577,0.115341
962,0.0012672,6.34995,6.83165,1.84024,0.133395
963,0.00128,6.51647,6.69955,1.78132,0.125018
964,0.0012608,7.38588,6.69586,1.6113,0.115622
965,0.0012736,7.206,6.80021,1.57749,0.115878
966,0.0012544,7.30362,6.83981,1.71284,0.12032
967,0.0012864,6.70582,6.86136,1.81208,0.125517
968,0.0013248,6.81036,6.93078,1.83564,0.139603
969,0.0012736,6.71533,7.01567,1.84262,0.133562
970,0.00128,6.84996,7.08951,1.77091,0.120019
971,0.0012672,6.95945,7.0557,1.73377,0.117222
972,0.0012864,6.82927,7.03789,1.66202,0.156506
973,0.00128,7.54394,7.27316,1.79187,0.126637
974,0.0012672,8.54154,7.47633,1.83085,0.134125
975,0.0012736,8.67543,7.34194,1.75588,0.131379
976,0.001312,8.36964,7.32237,1.87866,0.13824
977,0.0013056,8.31656,6.99343,1.60837,0.160275
978,0.0016896,7.10447,6.81921,1.61968,0.122323
979,0.0013248,7.46029,6.91009,1.60397,0.115571
980,0.00128,7.51763,7.14163,1.7356,0.121792
981,0.0012672,8.15942,7.32931,1.86433,0.133581
982,0.0012608,8.39796,7.06488,1.73831,0.111789
983,0.0012608,7.80879,6.75028,1.57406,0.117088
984,0.0012672,7.82624,6.85135,1.57373,0.118355
985,0.0012736,7.56608,6.85923,1.55912,0.114035
986,0.0012672,7.61568,6.95601,1.58794,0.114234
987,0.0012928,7.40831,7.07362,1.58774,0.120864
988,0.0012672,7.2628,7.25341,1.5822,0.121446
989,0.001216,7.42822,7.21371,1.624,0.122598
990,0.00128,7.59447,7.17199,1.59014,0.117958
991,0.0012736,7.68474,7.19998,1.5899,0.112109
992,0.0012672,7.50668,7.28193,1.5862,0.15559
993,0.002368,6.89951,7.31717,1.58243,0.112077
994,0.0012672,6.82654,7.32029,1.6095,0.112301
995,0.0012224,7.14307,7.29692,1.57564,0.110848
996,0.0015552,7.04268,7.16437,1.57957,0.109658
997,0.0018944,7.25683,7.07339,1.586,0.11673
998,0.0012672,7.17295,6.98435,1.55702,0.110867
999,0.0012672,5.93702,6.88112,1.80485,0.122221
