frameID,BVH,gBuffer,shadowMask,lighting,copy
40,0.001408,0.40407,0.440896,0.106266,0.0239232
41,0.0014016,0.40441,0.450323,0.105344,0.02416
42,0.0014016,0.402131,0.444986,0.105965,0.0234112
43,0.0013888,0.398464,0.446918,0.105523,0.0231808
44,0.0013952,0.395853,0.452838,0.105709,0.0234752
45,0.0013952,0.390189,0.443501,0.105722,0.0236288
46,0.0014016,0.390637,0.449536,0.105882,0.022816
47,0.0020608,0.391821,0.451539,0.10576,0.0225984
48,0.0014336,0.386938,0.455232,0.10551,0.0228032
49,0.0013888,0.378438,0.464224,0.10512,0.0225792
50,0.001376,0.369274,0.467155,0.104512,0.0225216
51,0.0014208,0.359059,0.470496,0.103136,0.0224896
52,0.001408,0.355142,0.483149,0.103296,0.022496
53,0.0013888,0.354189,0.472531,0.10327,0.0222976
54,0.001344,0.367885,0.457581,0.102867,0.0226816
55,0.001408,0.373293,0.442048,0.103162,0.0224832
56,0.001408,0.37849,0.437722,0.104672,0.02272
57,0.0019136,0.384742,0.438458,0.104621,0.0227776
58,0.00144,0.394579,0.4544,0.105344,0.0230464
59,0.0020992,0.385421,0.440378,0.10521,0.0230016
60,0.001408,0.381069,0.429248,0.105229,0.0237888
61,0.0013888,0.366323,0.430797,0.105542,0.0231104
62,0.0013696,0.36889,0.42663,0.105088,0.0231872
63,0.001408,0.368314,0.427558,0.105018,0.0231872
64,0.001408,0.368973,0.431021,0.104749,0.0237888
65,0.0014144,0.362643,0.425088,0.104998,0.0233344
66,0.0013888,0.36471,0.416282,0.104563,0.0233024
67,0.0014208,0.361811,0.416928,0.104589,0.0231296
68,0.0013824,0.358342,0.406298,0.104275,0.0230208
69,0.0014016,0.363693,0.405363,0.104224,0.0227072
70,0.0013888,0.356723,0.399827,0.102963,0.0227328
71,0.0014144,0.346451,0.393434,0.103226,0.0225664
72,0.0020288,0.343238,0.386682,0.101382,0.0223104
73,0.0014016,0.343552,0.384192,0.102374,0.0224576
74,0.0013952,0.339008,0.38231,0.102458,0.0224832
75,0.0014272,0.335098,0.379654,0.102426,0.0222784
76,0.001408,0.335616,0.375731,0.102726,0.0224512
77,0.001376,0.328026,0.371955,0.102778,0.0224832
78,0.0014272,0.332448,0.372787,0.10359,0.0222528
79,0.001408,0.327923,0.372941,0.103296,0.0225088
80,0.0014144,0.33065,0.373632,0.103379,0.0220288
81,0.0013568,0.321043,0.374214,0.103354,0.0224896
82,0.00144,0.325024,0.37591,0.10313,0.0223936
83,0.0013952,0.32439,0.376826,0.103494,0.0221888
84,0.0013952,0.323546,0.377696,0.103731,0.0222976
85,0.0013952,0.326118,0.377779,0.103866,0.0222656
86,0.0014016,0.327341,0.378477,0.103853,0.0224
87,0.0013824,0.329498,0.379155,0.103552,0.0224896
88,0.0013888,0.33232,0.377293,0.103341,0.0224448
89,0.0014592,0.332186,0.375309,0.103283,0.022464
90,0.001408,0.330618,0.370579,0.103386,0.0224064
91,0.0013952,0.326182,0.367616,0.103226,0.0223872
92,0.0013952,0.325056,0.363642,0.10279,0.0225024
93,0.0014208,0.324723,0.359654,0.102803,0.0223936
94,0.0013824,0.323085,0.357613,0.102381,0.0224256
95,0.0013952,0.323974,0.35728,0.10272,0.0224384
96,0.0014336,0.322355,0.358515,0.102272,0.0227008
97,0.0014272,0.324685,0.359578,0.102406,0.022368
98,0.001408,0.323379,0.360659,0.101811,0.022176
99,0.0014464,0.319763,0.362477,0.102285,0.022112
100,0.0013952,0.3176,0.364435,0.102214,0.0221568
101,0.0014016,0.315814,0.366278,0.101997,0.021888
102,0.0013824,0.319309,0.366707,0.101478,0.0222016
103,0.0014208,0.313766,0.367488,0.101862,0.021952
104,0.001408,0.317485,0.368717,0.101421,0.0218176
105,0.0013952,0.32144,0.370035,0.100621,0.022304
106,0.00208,0.32617,0.371181,0.100883,0.0220992
107,0.0021312,0.327571,0.369306,0.100742,0.0221056
108,0.0013888,0.331162,0.369824,0.100333,0.0221376
109,0.0013696,0.320083,0.367712,0.0996928,0.02192
110,0.0013952,0.320026,0.361946,0.0987392,0.022016
111,0.0013888,0.319552,0.35152,0.0979904,0.0221248
112,0.0014592,0.319283,0.340019,0.0981824,0.0218432
113,0.0013696,0.315923,0.334426,0.0976,0.0217664
114,0.0013824,0.313587,0.334861,0.097824,0.0222208
115,0.0014144,0.312038,0.33984,0.0983744,0.0220864
116,0.0013952,0.311066,0.34528,0.0981824,0.0214144
117,0.0014272,0.309178,0.346989,0.0980096,0.0222912
118,0.001408,0.306112,0.347373,0.0978432,0.0221632
119,0.0013824,0.299117,0.350816,0.097728,0.0219392
120,0.0013888,0.297286,0.352352,0.097504,0.02208
121,0.0019776,0.3048,0.349037,0.0973248,0.021728
122,0.0013824,0.319533,0.346477,0.0976896,0.0218112
123,0.001408,0.329344,0.346842,0.0979008,0.0219392
124,0.0014016,0.337114,0.355859,0.0997952,0.0217216
125,0.0013824,0.333933,0.359002,0.100563,0.0215168
126,0.0013824,0.328154,0.356851,0.100384,0.0220352
127,0.0014272,0.332026,0.35536,0.101293,0.0220992
128,0.0013888,0.341325,0.359238,0.102093,0.0221504
129,0.0014336,0.343827,0.35984,0.102189,0.0220736
130,0.0020416,0.336506,0.359718,0.10153,0.0219456
131,0.0020416,0.342035,0.359136,0.10199,0.0222016
132,0.0014016,0.350624,0.358976,0.102509,0.0218816
133,0.0013888,0.341126,0.35705,0.102784,0.022208
134,0.0013888,0.339789,0.352736,0.102432,0.0221888
135,0.0013888,0.343469,0.350086,0.102611,0.0217728
136,0.001408,0.348243,0.348608,0.103053,0.0222528
137,0.0014336,0.351251,0.347693,0.103194,0.0220352
138,0.0013824,0.352186,0.348109,0.102989,0.02224
139,0.0013824,0.348922,0.34816,0.102944,0.0224448
140,0.0013824,0.346752,0.34864,0.103213,0.0220032
141,0.002048,0.345606,0.349626,0.102432,0.0222848
142,0.0013824,0.342362,0.349146,0.102611,0.0223168
143,0.001376,0.344877,0.349331,0.102765,0.0218688
144,0.0013952,0.339885,0.348896,0.102182,0.0222848
145,0.0013952,0.341869,0.34889,0.102336,0.0222272
146,0.001376,0.341952,0.35024,0.102547,0.0219264
147,0.0014016,0.343104,0.351904,0.102432,0.021824
148,0.0013888,0.347277,0.354886,0.102515,0.0221248
149,0.0013888,0.351181,0.357235,0.102822,0.0219392
150,0.001344,0.354829,0.35911,0.102758,0.0220352
151,0.0013888,0.366227,0.36073,0.102816,0.021952
152,0.0014208,0.368045,0.363802,0.102746,0.0222272
153,0.0013888,0.371258,0.36505,0.103635,0.0214912
154,0.001408,0.371347,0.365901,0.103059,0.0224064
155,0.0013824,0.372307,0.365312,0.104019,0.0218816
156,0.0013952,0.383328,0.365728,0.103706,0.0222528
157,0.001376,0.384742,0.365536,0.103955,0.0221504
158,0.0013824,0.378918,0.366682,0.10375,0.0222272
159,0.0013952,0.384333,0.367776,0.103597,0.022272
160,0.0013952,0.380506,0.36663,0.103411,0.0220736
161,0.0013952,0.372301,0.363949,0.10297,0.0223744
162,0.0013824,0.371846,0.360243,0.10313,0.02192
163,0.0013952,0.36697,0.355482,0.103091,0.022176
164,0.0014208,0.369056,0.353158,0.103187,0.0220672
165,0.0013824,0.370086,0.351386,0.103155,0.0221312
166,0.0020544,0.375898,0.346906,0.103443,0.0218112
167,0.0013952,0.377222,0.350566,0.10288,0.022656
168,0.0014144,0.388845,0.368998,0.103181,0.0232256
169,0.0013888,0.387398,0.368243,0.103085,0.0229184
170,0.0014016,0.38416,0.368826,0.102579,0.023712
171,0.0014016,0.384397,0.368659,0.103027,0.0230144
172,0.0014144,0.384275,0.369722,0.102707,0.0231808
173,0.0014336,0.385082,0.369888,0.103072,0.0228224
174,0.0014016,0.384282,0.368058,0.102758,0.0229376
175,0.0013888,0.376019,0.368768,0.102387,0.0231872
176,0.0014336,0.37481,0.370246,0.102381,0.0234496
177,0.0014016,0.371795,0.371475,0.10201,0.0234624
178,0.0014144,0.369274,0.372416,0.102643,0.022848
179,0.0014336,0.36489,0.376128,0.102394,0.0237568
180,0.0013888,0.360742,0.379424,0.102432,0.023424
181,0.0014464,0.356243,0.38039,0.102496,0.0233408
182,0.001408,0.35776,0.384275,0.102688,0.0235648
183,0.0014528,0.363808,0.388307,0.10281,0.0237504
184,0.0014144,0.366432,0.391424,0.103258,0.0234496
185,0.0014016,0.368557,0.393965,0.102912,0.0237248
186,0.0014272,0.367795,0.392429,0.103507,0.0234048
187,0.0013952,0.369862,0.393606,0.103354,0.0233408
188,0.0021888,0.373978,0.393082,0.103219,0.023488
189,0.0014144,0.381914,0.390707,0.103162,0.0231168
190,0.0021504,0.380864,0.391546,0.102694,0.0237888
191,0.0014208,0.374598,0.397376,0.102694,0.0237824
192,0.0014208,0.366867,0.401126,0.102707,0.0236288
193,0.0014336,0.364806,0.40071,0.102234,0.023712
194,0.0013952,0.36921,0.40055,0.102554,0.023712
195,0.001408,0.369107,0.40128,0.102464,0.0237376
196,0.0020672,0.369357,0.401869,0.102547,0.0234944
197,0.0014016,0.372262,0.399168,0.102925,0.0234944
198,0.001408,0.376819,0.393402,0.103053,0.0238976
199,0.0014144,0.380237,0.392006,0.102733,0.024064
200,0.0013952,0.383034,0.393517,0.103014,0.0236864
201,0.001408,0.378982,0.394957,0.103258,0.0234688
202,0.0014016,0.377344,0.395053,0.102694,0.0238208
203,0.0014016,0.380755,0.395002,0.102938,0.023168
204,0.0014144,0.376166,0.394554,0.102912,0.0236544
205,0.00144,0.375725,0.393952,0.103206,0.0233792
206,0.0013952,0.37063,0.391373,0.102874,0.0235392
207,0.0014016,0.366643,0.389651,0.102707,0.0235648
208,0.001408,0.369299,0.389376,0.102387,0.02336
209,0.001408,0.36496,0.389043,0.102886,0.0229504
210,0.0013888,0.357472,0.390976,0.102042,0.023808
211,0.0013952,0.351027,0.391066,0.102099,0.0229312
212,0.001408,0.34663,0.391878,0.102022,0.02304
213,0.001408,0.348026,0.392051,0.10201,0.0230464
214,0.0013888,0.352774,0.392134,0.102048,0.0231872
215,0.001408,0.35159,0.398464,0.102323,0.0235648
216,0.0014848,0.354803,0.397664,0.102362,0.0237056
217,0.0013952,0.356013,0.399546,0.102419,0.0236288
218,0.0014144,0.367296,0.40023,0.102317,0.0236992
219,0.001408,0.361248,0.393222,0.103258,0.02384
220,0.0014208,0.359597,0.386528,0.102688,0.0241024
221,0.001408,0.356307,0.382496,0.102758,0.02416
222,0.0013952,0.365293,0.382874,0.10249,0.0232
223,0.0014592,0.367142,0.384992,0.102362,0.0236608
224,0.0013888,0.352454,0.385869,0.101728,0.0241152
225,0.0013888,0.349946,0.385933,0.10176,0.0235968
226,0.0014144,0.351021,0.386016,0.102106,0.023232
227,0.0014144,0.351238,0.387334,0.101542,0.0236672
228,0.0014144,0.352365,0.388678,0.101811,0.0239936
229,0.0014144,0.353594,0.388774,0.102259,0.0238016
230,0.0014208,0.362317,0.388128,0.102566,0.0234432
231,0.0014208,0.360954,0.387213,0.102746,0.0235392
232,0.0014464,0.359398,0.386266,0.102509,0.0238848
233,0.0013952,0.357632,0.38727,0.103002,0.0236416
234,0.0014144,0.357062,0.387699,0.10288,0.0238912
235,0.0014528,0.356896,0.388474,0.103398,0.0236288
236,0.001408,0.356774,0.388589,0.103462,0.0235008
237,0.0014272,0.353434,0.391213,0.103066,0.0234496
238,0.0014592,0.354893,0.393843,0.102451,0.0235968
239,0.0014144,0.34953,0.39705,0.102202,0.02384
240,0.0014144,0.344653,0.399654,0.10256,0.0233536
241,0.0014336,0.338246,0.40423,0.101606,0.0242432
242,0.0018176,0.333971,0.412518,0.102189,0.0237824
243,0.001408,0.338208,0.4192,0.102304,0.0237568
244,0.0014144,0.340832,0.422426,0.10215,0.0235328
245,0.0013952,0.340589,0.42361,0.102208,0.023584
246,0.0014144,0.339526,0.425498,0.102323,0.0236224
247,0.0014208,0.341498,0.424282,0.102637,0.0235584
248,0.0014144,0.353773,0.419034,0.102221,0.023072
249,0.0020864,0.342656,0.413587,0.102029,0.0236224
250,0.0014272,0.341242,0.414899,0.102029,0.0239808
251,0.0014336,0.337446,0.412986,0.102246,0.0238784
252,0.0014464,0.332851,0.408288,0.102374,0.0238336
253,0.0013952,0.333299,0.408013,0.102342,0.0238016
254,0.0015808,0.342355,0.408038,0.101869,0.024064
255,0.0014144,0.339763,0.405971,0.102579,0.0242048
256,0.0013888,0.342298,0.400461,0.102266,0.0234048
257,0.0014272,0.34233,0.397088,0.102586,0.0237632
258,0.0014144,0.342816,0.397824,0.102675,0.0237504
259,0.0014144,0.341082,0.398726,0.102643,0.0239296
260,0.001408,0.341338,0.397997,0.102989,0.023872
261,0.001408,0.341126,0.398074,0.102822,0.0241344
262,0.0020864,0.345453,0.403955,0.102854,0.0244608
263,0.0014016,0.343552,0.404058,0.103418,0.0241856
264,0.0014272,0.343162,0.403821,0.103027,0.0245184
265,0.0014336,0.34265,0.404032,0.103181,0.0242304
266,0.0014144,0.344429,0.404902,0.103181,0.0243008
267,0.001408,0.343923,0.408,0.103578,0.0243008
268,0.0014144,0.346099,0.407168,0.103328,0.024448
269,0.0014144,0.348205,0.40727,0.103283,0.02416
270,0.001408,0.34807,0.408774,0.103373,0.0243712
271,0.0014144,0.350438,0.41088,0.103373,0.0240128
272,0.0014464,0.351405,0.412749,0.103533,0.0241536
273,0.001408,0.353107,0.414554,0.103507,0.0241536
274,0.0014272,0.352755,0.415898,0.103194,0.0239744
275,0.0014208,0.344563,0.415923,0.10336,0.0241792
276,0.0014336,0.344237,0.415072,0.103475,0.0238848
277,0.0014336,0.341082,0.415539,0.103226,0.0238528
278,0.0014208,0.339834,0.415482,0.10327,0.0243456
279,0.001408,0.340717,0.416051,0.10297,0.0242688
280,0.0013888,0.337133,0.41513,0.103309,0.0239168
281,0.0014208,0.334957,0.414451,0.102541,0.0243072
282,0.001408,0.33721,0.41408,0.102822,0.0242816
283,0.0020864,0.336115,0.414349,0.101818,0.0241664
284,0.0014144,0.32983,0.414682,0.102022,0.0240384
285,0.0014144,0.335917,0.416256,0.101869,0.02416
286,0.0014144,0.336525,0.417562,0.101984,0.023968
287,0.0014592,0.340006,0.418835,0.101619,0.0241536
288,0.0014016,0.34295,0.419514,0.101626,0.024384
289,0.0014144,0.344365,0.419539,0.101888,0.0243008
290,0.0013696,0.346022,0.419155,0.101434,0.023968
291,0.0013952,0.348403,0.415309,0.101344,0.0238976
292,0.001408,0.347034,0.408986,0.100781,0.0236416
293,0.0014272,0.343392,0.405094,0.100435,0.0239936
294,0.001408,0.338522,0.405389,0.10039,0.0240576
295,0.0014272,0.33559,0.407629,0.100051,0.023936
296,0.0014144,0.328128,0.410752,0.10071,0.0240576
297,0.001408,0.325798,0.417146,0.10039,0.0241024
298,0.0013952,0.323072,0.420845,0.100794,0.0239104
299,0.0014208,0.320742,0.42192,0.10009,0.02448
300,0.00208,0.319232,0.423302,0.100326,0.024224
301,0.0013952,0.319898,0.414714,0.100512,0.024384
302,0.0014208,0.317926,0.413446,0.100883,0.0242304
303,0.0013952,0.320166,0.415622,0.100864,0.0242304
304,0.0014592,0.318221,0.419219,0.101069,0.0244736
305,0.0014208,0.322381,0.424288,0.100998,0.0244544
306,0.0014272,0.321702,0.429299,0.101882,0.024352
307,0.0014144,0.321005,0.437344,0.101504,0.0245056
308,0.0014208,0.31936,0.43671,0.101901,0.024256
309,0.001696,0.318906,0.438138,0.101312,0.0244416
310,0.0014144,0.314381,0.440019,0.102368,0.02432
311,0.0020416,0.312922,0.439923,0.10249,0.024064
312,0.0014208,0.310893,0.440403,0.102534,0.0240832
313,0.0014208,0.307885,0.441376,0.102214,0.0240448
314,0.0014208,0.307238,0.44249,0.102394,0.0243264
315,0.001408,0.306221,0.444134,0.10249,0.0240896
316,0.001472,0.304512,0.444755,0.102426,0.02432
317,0.0014272,0.305722,0.445261,0.102534,0.0241024
318,0.0014208,0.305126,0.44585,0.10311,0.0244224
319,0.001408,0.309472,0.446029,0.102842,0.0240704
320,0.0014144,0.306246,0.445818,0.103168,0.0243712
321,0.0013952,0.309005,0.41481,0.103098,0.0225728
322,0.0013824,0.305216,0.40176,0.103494,0.0220736
323,0.0014016,0.313216,0.403123,0.103629,0.0220928
324,0.0013824,0.315629,0.404192,0.103507,0.0222336
325,0.0013824,0.317606,0.402861,0.103462,0.0223488
326,0.0014336,0.319539,0.399584,0.103565,0.022336
327,0.0014272,0.321901,0.396659,0.103283,0.0222528
328,0.0013568,0.323277,0.393427,0.103443,0.022336
329,0.0013888,0.334554,0.389658,0.103136,0.0222912
330,0.001376,0.3432,0.385261,0.102925,0.0224512
331,0.0013952,0.349715,0.385318,0.103034,0.0223488
332,0.0013952,0.359219,0.390048,0.103226,0.021888
333,0.001408,0.364774,0.392723,0.103245,0.022336
334,0.0014016,0.373581,0.393069,0.103642,0.0224768
335,0.001408,0.373728,0.392941,0.10377,0.0224
336,0.0013952,0.375757,0.393517,0.104352,0.0223808
337,0.0013696,0.36761,0.39079,0.103942,0.0221824
338,0.0013824,0.360845,0.388934,0.103392,0.0217536
339,0.0013824,0.366854,0.38601,0.103443,0.0213632
340,0.001408,0.371629,0.385222,0.102758,0.0224064
341,0.0013888,0.388928,0.388851,0.103142,0.0216128
342,0.001376,0.393894,0.394579,0.102938,0.022112
343,0.0013824,0.411667,0.400954,0.102886,0.0219328
344,0.0013952,0.412858,0.407725,0.102496,0.0222272
345,0.0013824,0.409395,0.412346,0.102605,0.0222336
346,0.0013888,0.413101,0.415987,0.101766,0.0218944
347,0.0014016,0.404026,0.416,0.101126,0.0221952
348,0.0013952,0.402688,0.407174,0.100698,0.0221632
349,0.0013952,0.396314,0.399501,0.100493,0.0215488
350,0.001376,0.390547,0.393946,0.0999168,0.0222144
351,0.0014016,0.383514,0.392614,0.099968,0.02208
352,0.001376,0.381536,0.392346,0.0995648,0.0216512
353,0.0013824,0.375795,0.390272,0.0986176,0.0222272
354,0.0013952,0.370918,0.387546,0.0982208,0.0215872
355,0.0013952,0.35744,0.38489,0.0974336,0.0219584
356,0.0013888,0.354605,0.382938,0.096576,0.0222272
357,0.001376,0.346003,0.361043,0.0944128,0.0220928
358,0.0013888,0.321965,0.371258,0.0956736,0.0221824
359,0.001376,0.297459,0.385555,0.0952768,0.0221312
360,0.00144,0.278022,0.387565,0.0946688,0.0215808
361,0.0013952,0.266515,0.411571,0.0938368,0.0220288
362,0.001376,0.263014,0.402554,0.0933952,0.0218368
363,0.0014016,0.261696,0.395424,0.092576,0.0221056
364,0.001376,0.260365,0.388218,0.092064,0.0224832
365,0.0014144,0.261037,0.382298,0.09168,0.0219904
366,0.001376,0.262061,0.379891,0.0915456,0.0223296
367,0.0013952,0.265242,0.380493,0.0917376,0.0219456
368,0.0013952,0.269766,0.378906,0.0916736,0.0220352
369,0.0014144,0.271936,0.382106,0.0929344,0.02176
370,0.0013952,0.271258,0.387974,0.0938496,0.0220736
371,0.0013824,0.274566,0.395091,0.0956736,0.0223552
372,0.0013952,0.273523,0.402349,0.096928,0.0223552
373,0.0013888,0.280179,0.410157,0.0985728,0.0220672
374,0.0021504,0.29065,0.412454,0.10041,0.0222528
375,0.001376,0.29248,0.411309,0.100883,0.0221056
376,0.0014272,0.298349,0.414726,0.100762,0.0221952
377,0.0013888,0.301402,0.423027,0.101114,0.0218624
378,0.0013952,0.301222,0.431546,0.100794,0.0224128
379,0.0013824,0.294061,0.434637,0.100877,0.0224768
380,0.0013952,0.300058,0.430944,0.101363,0.02208
381,0.0014144,0.311315,0.428742,0.101568,0.0217152
382,0.001408,0.309146,0.427654,0.101382,0.0221824
383,0.0013952,0.31111,0.429792,0.100806,0.0222656
384,0.0014144,0.312832,0.432845,0.101171,0.022144
385,0.0014016,0.308301,0.434816,0.100486,0.0224128
386,0.0014016,0.302554,0.424966,0.100154,0.0220864
387,0.0014016,0.294074,0.419706,0.100102,0.0219136
388,0.001376,0.28455,0.422304,0.0999168,0.0220736
389,0.0013824,0.285325,0.425491,0.0994048,0.0224448
390,0.0014336,0.277715,0.426579,0.0991424,0.0219648
391,0.001376,0.283264,0.427104,0.09888,0.0219072
392,0.0013888,0.28288,0.427878,0.0991488,0.0218304
393,0.0013888,0.284506,0.428115,0.0985536,0.0222272
394,0.001376,0.284922,0.425715,0.0981184,0.0217856
395,0.0013952,0.281146,0.42921,0.0975936,0.0220224
396,0.0013824,0.281875,0.435776,0.0977792,0.0222144
397,0.0013824,0.27785,0.434643,0.097856,0.022048
398,0.0014016,0.276922,0.424973,0.0977344,0.0216768
399,0.0013888,0.273472,0.405702,0.0984768,0.022144
400,0.001408,0.268966,0.380179,0.0987712,0.0218688
401,0.0014592,0.264531,0.371123,0.0988352,0.0218944
402,0.0020224,0.26937,0.374739,0.0986176,0.0223168
403,0.0013888,0.260589,0.37817,0.0991936,0.0222144
404,0.0013888,0.25744,0.375872,0.0988288,0.0223616
405,0.0014016,0.264762,0.37376,0.099424,0.0219456
406,0.0014272,0.260512,0.37296,0.098784,0.02208
407,0.0013888,0.265888,0.372211,0.0985984,0.0220992
408,0.0013952,0.26871,0.376851,0.0988736,0.0220928
409,0.0014016,0.27673,0.384026,0.0987904,0.0221568
410,0.0013952,0.279526,0.387117,0.099168,0.0218624
411,0.0013824,0.264237,0.387584,0.0993216,0.0222144
412,0.0013888,0.241498,0.378227,0.100858,0.0219392
413,0.0014016,0.242528,0.372378,0.100755,0.0220928
414,0.0014016,0.245786,0.370547,0.10103,0.0219776
415,0.0014336,0.261446,0.377843,0.101126,0.0220224
416,0.001376,0.270208,0.386643,0.101472,0.0217856
417,0.0013888,0.281152,0.397498,0.101882,0.0220032
418,0.0013952,0.275443,0.400166,0.101146,0.0223936
419,0.0013568,0.272083,0.397568,0.101222,0.0220352
420,0.0013824,0.268787,0.397357,0.101126,0.0221056
421,0.0013888,0.270272,0.397254,0.101498,0.0219648
422,0.0013696,0.274246,0.395059,0.100896,0.0220352
423,0.0013824,0.268954,0.395213,0.101485,0.021888
424,0.0013888,0.272538,0.393824,0.101536,0.0222208
425,0.001376,0.278048,0.392422,0.101542,0.0219776
426,0.0014208,0.27399,0.388269,0.101574,0.0221888
427,0.0013888,0.275008,0.382714,0.101325,0.0219008
428,0.0014016,0.276077,0.380896,0.101638,0.0216832
429,0.0014016,0.281638,0.382202,0.101382,0.0222016
430,0.0013888,0.286413,0.383533,0.101542,0.0220224
431,0.00144,0.293606,0.384102,0.101414,0.0223936
432,0.0014656,0.298163,0.382893,0.101843,0.0214208
433,0.0013888,0.307904,0.38023,0.101485,0.0223616
434,0.001408,0.311046,0.378566,0.101434,0.0222016
435,0.0013952,0.317037,0.379757,0.101741,0.02192
436,0.0013824,0.324282,0.377786,0.101933,0.0218944
437,0.0013824,0.330381,0.373978,0.102086,0.02208
438,0.0013952,0.334438,0.373037,0.10208,0.022016
439,0.0014016,0.336038,0.372557,0.101869,0.022048
440,0.001408,0.33824,0.370803,0.10176,0.021984
441,0.0014464,0.336531,0.36793,0.101075,0.02224
442,0.0013888,0.344493,0.366739,0.100538,0.021984
443,0.0014016,0.33504,0.367814,0.10025,0.022048
444,0.001376,0.337408,0.368896,0.100275,0.0221248
445,0.0014784,0.341946,0.372243,0.100755,0.0220544
446,0.0014016,0.34112,0.374765,0.10089,0.022272
447,0.0013952,0.34521,0.37705,0.101242,0.0222464
448,0.0013888,0.353562,0.37847,0.101914,0.0222848
449,0.001408,0.358368,0.379744,0.101581,0.0222144
450,0.0013888,0.37104,0.383379,0.102074,0.0222016
451,0.0013888,0.368979,0.385715,0.102067,0.022368
452,0.0013824,0.372678,0.386176,0.102528,0.0218048
453,0.0013824,0.377069,0.383981,0.101709,0.0217664
454,0.0013952,0.379296,0.384026,0.100787,0.0223552
455,0.0013888,0.378771,0.385338,0.100493,0.0222336
456,0.0014336,0.38256,0.390125,0.099616,0.0217984
457,0.0013888,0.381683,0.395411,0.0991232,0.022272
458,0.0014272,0.365555,0.409984,0.09952,0.0218688
459,0.0021184,0.365216,0.414765,0.0993408,0.0220928
460,0.0013952,0.359859,0.416314,0.0994304,0.0221312
461,0.0014016,0.35447,0.417203,0.0996608,0.0224896
462,0.0013824,0.344205,0.410368,0.099552,0.022368
463,0.0014016,0.343898,0.397645,0.100058,0.0222464
464,0.0014144,0.338803,0.394976,0.0998336,0.0225728
465,0.001376,0.341133,0.395853,0.100064,0.0220736
466,0.0013824,0.35024,0.398675,0.100403,0.0223168
467,0.0013696,0.354893,0.40016,0.100326,0.0223104
468,0.0013952,0.357594,0.400678,0.100262,0.022304
469,0.0014208,0.359194,0.401696,0.101274,0.0219136
470,0.0013952,0.365011,0.397882,0.101146,0.0222592
471,0.0020864,0.368787,0.393952,0.100595,0.0225088
472,0.0013952,0.365875,0.389894,0.101184,0.0222912
473,0.0013824,0.362099,0.386458,0.10103,0.0223872
474,0.0014016,0.360883,0.384698,0.10041,0.022016
475,0.0013888,0.362016,0.38375,0.100851,0.021856
476,0.0020288,0.361734,0.378739,0.0997824,0.0222528
477,0.0013888,0.362464,0.373024,0.100186,0.0224256
478,0.0014336,0.360467,0.372832,0.100365,0.0224384
479,0.0013888,0.361242,0.371162,0.100019,0.02224
480,0.0013888,0.362886,0.375008,0.100141,0.0215872
481,0.001408,0.376429,0.384275,0.10057,0.0218624
482,0.001376,0.381574,0.398938,0.100755,0.0216896
483,0.0014464,0.372986,0.4088,0.099392,0.022336
484,0.0013888,0.369043,0.397146,0.100013,0.0224
