frameID,BVH,gBuffer,shadowMask,lighting,copy
46,0.00128,1.42403,1.78289,0.412365,0.043328
47,0.0013376,1.41147,1.79147,0.409702,0.0428096
48,0.0013184,1.45619,1.83336,0.409363,0.0426688
49,0.0012864,1.34146,1.81908,0.402618,0.042048
50,0.0013376,1.35696,1.83148,0.401267,0.0422208
51,0.0013504,1.29151,1.84441,0.397094,0.0412672
52,0.0012224,1.30097,1.95754,0.396294,0.0412864
53,0.001344,1.30259,1.82483,0.419891,0.040896
54,0.001248,1.34524,1.76763,0.473088,0.0404672
55,0.00128,1.3561,1.70385,0.396314,0.0394368
56,0.0012928,1.39143,1.73694,0.485747,0.0428736
57,0.0013248,1.49379,1.81974,0.414131,0.0434624
58,0.0013248,1.42662,1.80241,0.409005,0.0443136
59,0.0013056,1.45417,1.75005,0.410714,0.0448256
60,0.0013824,1.34493,1.68446,0.40784,0.0457152
61,0.0013888,1.33371,1.75121,0.491347,0.0470464
62,0.0013056,1.3689,1.69721,0.410061,0.0462336
63,0.0013824,1.40744,1.72812,0.412,0.04624
64,0.001344,1.32506,1.69694,0.406797,0.046528
65,0.0013632,1.3364,1.64522,0.433363,0.046144
66,0.00128,1.29819,1.61252,0.488525,0.0455104
67,0.0013376,1.34518,1.68794,0.40928,0.0446464
68,0.001344,1.31412,1.57226,0.431085,0.0438912
69,0.001344,1.4534,1.60075,0.401971,0.0434048
70,0.0012736,1.29694,1.57161,0.396422,0.0427136
71,0.001312,1.28772,1.51914,0.48983,0.04336
72,0.0013312,1.23539,1.52239,0.391968,0.04224
73,0.001312,1.23576,1.48363,0.396986,0.139718
74,0.0013504,1.22126,1.50276,0.395827,0.0417792
75,0.0013696,1.26465,1.5681,0.40247,0.041664
76,0.0013504,1.19192,1.59844,0.404211,0.042016
77,0.0014272,1.18794,1.43293,0.397933,0.0419968
78,0.0013504,1.18748,1.43674,0.40025,0.0415872
79,0.0013632,1.18043,1.56493,0.403981,0.0416
80,0.0021248,1.21232,1.44143,0.39849,0.0419264
81,0.0013312,1.16445,1.44605,0.400704,0.042208
82,0.0013312,1.16453,1.53443,0.402374,0.041856
83,0.0015488,1.20376,1.45519,0.399155,0.0418432
84,0.0013184,1.17214,1.45674,0.402112,0.0418048
85,0.0013504,1.27106,1.50623,0.406394,0.0418048
86,0.0013248,1.17477,1.46019,0.40144,0.0418688
87,0.0013632,1.17735,1.5511,0.401882,0.0422272
88,0.001376,1.22897,1.50068,0.405018,0.0416768
89,0.0013376,1.19048,1.55028,0.401939,0.0416256
90,0.0013824,1.22597,1.47466,0.403994,0.041664
91,0.0013504,1.18402,1.41673,0.400646,0.0416896
92,0.0013632,1.16881,1.39794,0.399168,0.04144
93,0.0013504,1.16924,1.51075,0.402125,0.0414336
94,0.0013824,1.20765,1.4226,0.399232,0.0414016
95,0.0012928,1.18162,1.37486,0.397011,0.0409664
96,0.001376,1.18785,1.46226,0.399258,0.0417216
97,0.0013504,1.2334,1.43066,0.401472,0.040896
98,0.00192,1.23379,1.39003,0.39607,0.040928
99,0.0013312,1.18875,1.39571,0.396698,0.0406784
100,0.0013376,1.16462,1.42972,0.395949,0.0408064
101,0.001344,1.20888,1.45661,0.39911,0.0402048
102,0.0014016,1.15828,1.41036,0.393978,0.0405184
103,0.00128,1.13991,1.41496,0.393498,0.0392256
104,0.0013312,1.14717,1.52808,0.391168,0.0389504
105,0.0013504,1.2141,1.47248,0.391411,0.0387072
106,0.001312,1.17608,1.45498,0.390701,0.0384768
107,0.0013376,1.1873,1.54452,0.393408,0.0371584
108,0.0014208,1.23807,1.45603,0.385728,0.0371776
109,0.0013888,1.19562,1.41547,0.384954,0.036224
110,0.0013248,1.17875,1.41887,0.380659,0.0353024
111,0.001408,1.20243,1.45658,0.381984,0.0348736
112,0.0013376,1.19786,1.35583,0.382541,0.0335232
113,0.0013632,1.19969,1.32098,0.376115,0.0337152
114,0.0019008,1.17311,1.29089,0.377229,0.0339264
115,0.0021376,1.16899,1.34714,0.377894,0.0335168
116,0.001344,1.12035,1.33149,0.378221,0.0346304
117,0.0013376,1.10583,1.42938,0.376621,0.0339264
118,0.0013888,1.09013,1.36936,0.37744,0.034176
119,0.0013312,1.06758,1.40788,0.377229,0.0343424
120,0.0013824,1.06916,1.41697,0.376755,0.034432
121,0.0013056,1.0815,1.34045,0.375373,0.0340672
122,0.0013504,1.14262,1.3331,0.375437,0.0342464
123,0.0013504,1.18773,1.40515,0.376634,0.0339648
124,0.0013568,1.20182,1.4004,0.382893,0.0354944
125,0.0013184,1.23841,1.43235,0.390035,0.036736
126,0.0013376,1.18209,1.3724,0.389261,0.0374272
127,0.0013056,1.16927,1.36618,0.388749,0.0377472
128,0.0013568,1.18704,1.40761,0.39241,0.0383104
129,0.0013696,1.1995,1.51727,0.39991,0.0378496
130,0.0013568,1.21521,1.37986,0.39335,0.038048
131,0.0012736,1.21419,1.37866,0.39536,0.037568
132,0.001312,1.21156,1.40308,0.393421,0.0384256
133,0.0013632,1.24407,1.41206,0.401312,0.0376576
134,0.0013312,1.20282,1.34698,0.39545,0.0387008
135,0.0013824,1.2231,1.45111,0.396064,0.0389632
136,0.0014272,1.23802,1.46882,0.398867,0.0376832
137,0.0013248,1.25775,1.333,0.395674,0.0376064
138,0.0013056,1.24121,1.33324,0.396442,0.0379904
139,0.0013504,1.24385,1.35873,0.396749,0.0381696
140,0.0013568,1.29516,1.43782,0.398771,0.0381376
141,0.001376,1.25108,1.33881,0.39545,0.0379392
142,0.0012352,1.23547,1.42145,0.395014,0.03776
143,0.0013312,1.31727,1.38585,0.398701,0.0373312
144,0.0013888,1.26904,1.38481,0.398752,0.037408
145,0.0013184,1.2289,1.33985,0.393088,0.0373312
146,0.0013632,1.25549,1.43648,0.392621,0.0373184
147,0.0014016,1.31284,1.39767,0.396422,0.0370688
148,0.001312,1.28618,1.39484,0.392768,0.0369152
149,0.0013184,1.23507,1.37163,0.393216,0.036896
150,0.0013696,1.25795,1.40662,0.39376,0.0366144
151,0.0013376,1.32687,1.43356,0.39831,0.0369664
152,0.001312,1.39397,1.44559,0.396819,0.0371584
153,0.0012608,1.3523,1.40435,0.395904,0.037344
154,0.0013376,1.34737,1.50768,0.399981,0.0370048
155,0.001344,1.32321,1.40429,0.39648,0.0712192
156,0.0013888,1.40511,1.45131,0.401094,0.0379584
157,0.0013952,1.33572,1.40449,0.396832,0.132582
158,0.001344,1.33784,1.43471,0.397786,0.0372992
159,0.001344,1.32785,1.41195,0.396954,0.0373568
160,0.0013376,1.31799,1.43413,0.397741,0.0380992
161,0.0013696,1.3553,1.47249,0.406317,0.0379136
162,0.001344,1.31581,1.51221,0.401702,0.0371456
163,0.001344,1.30856,1.36294,0.396858,0.0375744
164,0.0013696,1.31793,1.41425,0.398394,0.0378112
165,0.001312,1.32396,1.46515,0.401427,0.0379456
166,0.0012608,1.32889,1.32956,0.396608,0.0373568
167,0.0012544,1.33826,1.39479,0.397222,0.03712
168,0.001408,1.40394,1.42012,0.400384,0.0366912
169,0.001344,1.37498,1.31741,0.395162,0.0369856
170,0.0013696,1.35458,1.34463,0.39536,0.0366144
171,0.0013056,1.40877,1.36502,0.396819,0.03648
172,0.0013184,1.35373,1.32077,0.392768,0.0367744
173,0.0013568,1.45603,1.3679,0.397798,0.0365056
174,0.0013568,1.34211,1.41985,0.392262,0.03648
175,0.0013376,1.37433,1.37686,0.39399,0.0363392
176,0.0013696,1.33112,1.33428,0.390598,0.0364032
177,0.001344,1.31059,1.36446,0.390726,0.0359488
178,0.001376,1.34465,1.38888,0.393274,0.0363584
179,0.0012928,1.28671,1.34433,0.389971,0.0354816
180,0.0014144,1.26504,1.47042,0.395283,0.035744
181,0.001472,1.31697,1.38254,0.391142,0.0359552
182,0.001312,1.26785,1.38964,0.392077,0.0360896
183,0.0013312,1.27235,1.40342,0.39225,0.0360896
184,0.00128,1.34617,1.42211,0.393376,0.0360832
185,0.0013312,1.3055,1.48182,0.393395,0.0366784
186,0.0013568,1.36733,1.45306,0.398547,0.0632704
187,0.001408,1.36421,1.45648,0.400294,0.036288
188,0.0012992,1.33727,1.41008,0.394931,0.0659904
189,0.0013568,1.38529,1.4482,0.399232,0.0358336
190,0.0012992,1.34336,1.40359,0.422714,0.0373376
191,0.001408,1.33256,1.53307,0.398765,0.0365248
192,0.0013184,1.34751,1.41336,0.394099,0.0701632
193,0.0014592,1.3151,1.53048,0.397306,0.036576
194,0.0013632,1.3107,1.40913,0.394214,0.134202
195,0.0013184,1.32116,1.44085,0.477901,0.0787648
196,0.0013312,1.33306,1.44417,0.396723,0.0370176
197,0.00128,1.3537,1.41265,0.487475,0.038144
198,0.0013056,1.36047,1.42722,0.396467,0.0372992
199,0.001312,1.37181,1.39702,0.395405,0.0368064
200,0.0013184,1.35099,1.42978,0.395552,0.0371264
201,0.0021056,1.39053,1.40867,0.395501,0.0368128
202,0.0013376,1.34797,1.4886,0.396358,0.037184
203,0.0019968,1.38986,1.40835,0.394323,0.0365824
204,0.001312,1.32684,1.49908,0.39465,0.0366848
205,0.0013312,1.42235,1.55867,0.394918,0.0367872
206,0.0019776,1.35663,1.39763,0.391392,0.0367296
207,0.0013632,1.29999,1.41585,0.391795,0.0361536
208,0.0013888,1.3296,1.43505,0.394118,0.0366336
209,0.0013056,1.29486,1.47889,0.38937,0.0362176
210,0.0012864,1.25078,1.52526,0.393779,0.0355584
211,0.0016128,1.29391,1.39663,0.38871,0.035296
212,0.0013568,1.22834,1.47277,0.389062,0.0354752
213,0.0013632,1.21722,1.42446,0.389478,0.0353408
214,0.0013056,1.28241,1.44535,0.392998,0.0352896
215,0.0012928,1.23565,1.391,0.390854,0.035168
216,0.0013184,1.35509,1.49104,0.396307,0.03536
217,0.001312,1.27553,1.48879,0.391597,0.035296
218,0.0013312,1.38824,1.44349,0.395821,0.0358656
219,0.0013568,1.3079,1.36964,0.392973,0.0355712
220,0.0014016,1.29764,1.40428,0.392704,0.0356416
221,0.0013824,1.30272,1.46385,0.395878,0.0359424
222,0.0020096,1.33703,1.34598,0.391187,0.0357376
223,0.0013632,1.28159,1.35287,0.392371,0.03568
224,0.0013888,1.26575,1.3834,0.392941,0.0362432
225,0.0013056,1.3207,1.403,0.396602,0.0360448
226,0.0013504,1.27204,1.3576,0.392416,0.0359872
227,0.001312,1.26246,1.39002,0.393722,0.036192
228,0.0019968,1.32877,1.36874,0.393984,0.0365632
229,0.0013504,1.26878,1.36742,0.394758,0.036736
230,0.0013952,1.38384,1.46941,0.39753,0.0368192
231,0.001376,1.29377,1.45546,0.394675,0.0364416
232,0.001376,1.37961,1.40537,0.397619,0.0367936
233,0.001344,1.28712,1.36316,0.392979,0.0364416
234,0.0013632,1.27949,1.42333,0.393568,0.0364288
235,0.0013184,1.27944,1.49316,0.397082,0.0366208
236,0.0013568,1.31629,1.40272,0.392595,0.0363328
237,0.001344,1.27628,1.45928,0.392941,0.0366976
238,0.0013696,1.25695,1.51598,0.395398,0.036448
239,0.0021504,1.29769,1.40182,0.390867,0.0362304
240,0.001248,1.23659,1.4857,0.391456,0.0364224
241,0.0013632,1.21596,1.55885,0.396422,0.03616
242,0.001344,1.21215,1.45913,0.390944,0.0361792
243,0.0012736,1.20712,1.57044,0.391597,0.0363584
244,0.0013568,1.31788,1.54269,0.395059,0.036
245,0.0013568,1.31242,1.59625,0.396237,0.0356608
246,0.00128,1.22412,1.50906,0.389338,0.0640192
247,0.0013696,1.22897,1.53253,0.391885,0.0358976
248,0.0013632,1.29025,1.51919,0.391744,0.0357568
249,0.0013696,1.23283,1.49977,0.391302,0.035744
250,0.0013888,1.26637,1.51021,0.395277,0.0355008
251,0.0013312,1.23386,1.47183,0.391194,0.0362944
252,0.0013312,1.21536,1.45459,0.390195,0.0361856
253,0.0020096,1.26015,1.42461,0.390285,0.036192
254,0.0013184,1.20674,1.42314,0.391066,0.0371328
255,0.0013376,1.22157,1.53933,0.398048,0.0378176
256,0.001312,1.22625,1.40344,0.395347,0.0379648
257,0.0012608,1.32337,1.4452,0.400179,0.0383488
258,0.0013184,1.30713,1.40003,0.396787,0.0382784
259,0.0014208,1.23544,1.49601,0.39888,0.0386752
260,0.0013184,1.33497,1.44829,0.402771,0.0387648
261,0.0013312,1.25565,1.39949,0.398061,0.0387328
262,0.001344,1.24217,1.45038,0.399667,0.0387968
263,0.0013824,1.2499,1.51736,0.401005,0.0385152
264,0.0013056,1.24698,1.38879,0.398816,0.038336
265,0.001376,1.25204,1.41516,0.396934,0.0384192
266,0.0014016,1.24497,1.52308,0.401555,0.03888
267,0.001312,1.2974,1.43498,0.399264,0.0380608
268,0.0013184,1.24037,1.48159,0.399347,0.0382592
269,0.0013376,1.29128,1.46067,0.402451,0.0389632
270,0.0013504,1.24531,1.44678,0.399597,0.0386048
271,0.0020096,1.2974,1.43005,0.398618,0.0384896
272,0.0013056,1.25092,1.51765,0.399757,0.0385408
273,0.0013312,1.2918,1.48798,0.404589,0.0385152
274,0.0013888,1.26518,1.44501,0.398208,0.0677504
275,0.0012608,1.34536,1.49078,0.402061,0.038464
276,0.001312,1.25116,1.44282,0.39687,0.0383488
277,0.0013696,1.2416,1.47079,0.397459,0.0381824
278,0.0013696,1.2322,1.58386,0.39959,0.0380096
279,0.0013312,1.22246,1.49896,0.395904,0.0381376
280,0.0012992,1.20671,1.50438,0.39577,0.0382016
281,0.0013632,1.19193,1.4738,0.394586,0.0378048
282,0.0012544,1.24718,1.55364,0.394298,0.0379136
283,0.0014144,1.17185,1.48348,0.392858,0.037856
284,0.0016064,1.21441,1.45773,0.391296,0.0374464
285,0.0013504,1.18714,1.54596,0.391795,0.037376
286,0.0013504,1.2344,1.56909,0.395418,0.0381248
287,0.0013184,1.21491,1.47222,0.389869,0.037536
288,0.0013824,1.20718,1.50217,0.389824,0.0370112
289,0.0020992,1.25652,1.47172,0.388045,0.0366272
290,0.0013184,1.20906,1.55924,0.389382,0.0361792
291,0.001376,1.21175,1.56595,0.391437,0.0356544
292,0.0013248,1.21325,1.43247,0.386432,0.0354368
293,0.0012992,1.24244,1.55732,0.385946,0.0353728
294,0.0013696,1.24195,1.46871,0.388243,0.03472
295,0.0014144,1.18823,1.49382,0.384314,0.0347392
296,0.001408,1.18301,1.4653,0.384576,0.0350336
297,0.001376,1.20278,1.49058,0.389101,0.0346688
298,0.0012864,1.15726,1.44837,0.384845,0.0349824
299,0.0013824,1.1481,1.47612,0.385408,0.0353472
300,0.0013312,1.17224,1.52761,0.392154,0.0358912
301,0.0013056,1.21018,1.46422,0.391021,0.0403968
302,0.0013312,1.1404,1.42495,0.400512,0.0460864
303,0.0014016,1.14094,1.46865,0.399514,0.0508672
304,0.0013632,1.13839,1.53956,0.405843,0.050784
305,0.0014016,1.18581,1.53477,0.403354,0.0472512
306,0.0014144,1.14223,1.49765,0.404102,0.0421376
307,0.001344,1.12129,1.53962,0.395334,0.042112
308,0.0013504,1.19372,1.56723,0.403354,0.042336
309,0.001344,1.11117,1.54237,0.402605,0.0522496
310,0.0013696,1.10501,1.58888,0.411814,0.0519808
311,0.0013696,1.17762,1.63462,0.404538,0.0495488
312,0.001376,1.09926,1.57617,0.411661,0.0488768
313,0.0021184,1.13622,1.55346,0.406304,0.051616
314,0.0012992,1.09748,1.58013,0.403309,0.047264
315,0.0013568,1.12501,1.6252,0.413581,0.0474624
316,0.0013888,1.09423,1.56687,0.40839,0.0522368
317,0.0013376,1.08721,1.58848,0.405702,0.0427264
318,0.0013952,1.13383,1.60736,0.40585,0.0428352
319,0.0013888,1.10503,1.56477,0.405638,0.0474432
320,0.001376,1.09691,1.59662,0.412019,0.050592
321,0.0013632,1.1614,1.61291,0.411693,0.0450688
322,0.0013376,1.09477,1.59524,0.412915,0.0520512
323,0.0013888,1.15652,1.62863,0.413139,0.048128
324,0.0013568,1.17893,1.62354,0.417421,0.0897152
325,0.0013056,1.14719,1.57075,0.417376,0.054432
326,0.0014016,1.22016,1.60415,0.419494,0.0526912
327,0.0013568,1.1777,1.54033,0.410778,0.053088
328,0.0013312,1.18804,1.58148,0.41081,0.041184
329,0.0013248,1.26768,1.55607,0.416486,0.0519936
330,0.0013184,1.2659,1.5201,0.405408,0.0473728
331,0.0012992,1.3795,1.54346,0.410861,0.0473088
332,0.0013248,1.33833,1.54923,0.433658,0.0440896
333,0.0013312,1.4302,1.58563,0.413267,0.047232
334,0.0013312,1.389,1.56561,0.407578,0.0423168
335,0.0013056,1.38015,1.52691,0.460134,0.048544
336,0.0013504,1.43158,1.5956,0.417293,0.0476288
337,0.001312,1.36294,1.56058,0.411578,0.0455168
338,0.0013376,1.34756,1.5134,0.485184,0.0479104
339,0.001312,1.37782,1.58138,0.410368,0.0453312
340,0.0013568,1.35967,1.50225,0.458669,0.0552512
341,0.0013312,1.44182,1.56322,0.409645,0.0496832
342,0.001312,1.438,1.5758,0.405824,0.0544832
343,0.001344,1.46003,1.56563,0.428038,0.045312
344,0.0013312,1.48581,1.59272,0.399405,0.04432
345,0.0013568,1.5991,1.71471,0.411117,0.0443712
346,0.001312,1.55574,1.68093,0.408058,0.0455424
347,0.0013376,1.52776,1.68344,0.411571,0.0541312
348,0.001376,1.54562,1.64865,0.401504,0.0478464
349,0.0013184,1.46462,1.59315,0.416493,0.0437248
350,0.0013888,1.48743,1.58726,0.396512,0.0378176
351,0.0013504,1.51926,1.62658,0.39808,0.0420352
352,0.0013632,1.37998,1.56977,0.394586,0.0440192
353,0.0013696,1.34881,1.5281,0.442202,0.042944
354,0.0013184,1.34718,1.56615,0.400832,0.0459776
355,0.0012928,1.28818,1.51361,0.41065,0.0464064
356,0.0013056,1.30617,1.54381,0.375795,0.0725952
357,0.0013504,1.21583,1.42577,0.372102,0.0415744
358,0.001312,1.16977,1.5034,0.381709,0.0438144
359,0.0013632,1.08539,1.561,0.384659,0.0452096
360,0.0012864,1.07695,1.54824,0.366803,0.0406784
361,0.0013248,0.986714,1.60832,0.369421,0.0496768
362,0.0013824,0.961216,1.6198,0.367661,0.0461568
363,0.001376,0.954944,1.56909,0.370259,0.045248
364,0.001376,0.946445,1.53649,0.364448,0.0406016
365,0.0013248,0.963277,1.51284,0.358918,0.0353664
366,0.0013376,0.97897,1.50823,0.367475,0.046784
367,0.0014016,0.983526,1.50096,0.362067,0.045728
368,0.0013376,0.984006,1.49935,0.367526,0.0463744
369,0.0013184,0.97703,1.51596,0.376621,0.0424832
370,0.0013632,1.00153,1.54538,0.382829,0.052928
371,0.0013632,0.992147,1.55904,0.37783,0.0431744
372,0.0014528,1.02031,1.60148,0.389971,0.052576
373,0.0013184,1.11068,1.62101,0.387424,0.04272
374,0.0012992,1.08305,1.6514,0.387821,0.0385664
375,0.0013632,1.15809,1.65933,0.401184,0.0782016
376,0.0014016,1.14605,1.67066,0.400275,0.0484544
377,0.001376,1.17716,1.69437,0.394726,0.038752
378,0.0014016,1.11456,1.73818,0.400224,0.0478656
379,0.0013504,1.14526,1.79546,0.40583,0.0482048
380,0.0013952,1.1001,1.6927,0.394528,0.0477632
381,0.0014528,1.15543,1.71322,0.395667,0.0479168
382,0.0013632,1.13549,1.68296,0.435706,0.0433792
383,0.0014144,1.16998,1.73889,0.412314,0.0573056
384,0.0013376,1.13941,1.72591,0.399802,0.0465152
385,0.0013568,1.18589,1.75914,0.400269,0.0460864
386,0.0014016,1.11098,1.69047,0.445971,0.0471744
387,0.0013248,1.05551,1.67958,0.398739,0.0450752
388,0.0012992,1.02957,1.75112,0.402438,0.0496512
389,0.0013824,1.01072,1.6747,0.392102,0.0459072
390,0.0013312,1.01607,1.7168,0.395482,0.0432192
391,0.0013312,1.00712,1.72369,0.383962,0.0382464
392,0.001376,1.0181,1.71119,0.391968,0.0462912
393,0.0014016,1.00825,1.72259,0.386022,0.0427328
394,0.0013184,1.02076,1.6679,0.389133,0.0425664
395,0.001312,1.01497,1.71112,0.387725,0.0443008
396,0.0013824,1.02237,1.79336,0.39008,0.05184
397,0.0013632,1.00417,1.71609,0.38937,0.0449856
398,0.001376,0.990957,1.69706,0.390022,0.0478144
399,0.0013184,1.00188,1.71386,0.389568,0.044416
400,0.001344,0.976179,1.54369,0.391258,0.0442816
401,0.0013376,0.960922,1.50781,0.384832,0.040064
402,0.0013056,0.945414,1.46059,0.392518,0.0451776
403,0.0013248,0.932941,1.47927,0.393894,0.04976
404,0.0013632,0.938586,1.4785,0.387424,0.0452288
405,0.001376,0.941459,1.51223,0.38944,0.0353984
406,0.0013504,0.954432,1.51377,0.395872,0.0498176
407,0.0013568,0.963104,1.49384,0.396006,0.0459648
408,0.0014784,0.981504,1.52862,0.390285,0.0452992
409,0.001312,0.995898,1.55056,0.391738,0.045216
410,0.0013376,0.985882,1.52269,0.38681,0.0494208
411,0.0013248,0.947974,1.51717,0.392666,0.0454336
412,0.0013632,0.857805,1.52619,0.40247,0.047808
413,0.0013248,0.855987,1.45949,0.396538,0.0470976
414,0.001312,0.882541,1.45237,0.400998,0.046624
415,0.0013504,0.935232,1.50598,0.392614,0.041888
416,0.00144,0.971354,1.54295,0.39143,0.0470528
417,0.0013312,1.02177,1.64668,0.404038,0.0467456
418,0.001376,1.00764,1.59344,0.404096,0.0518464
419,0.0013376,1.00012,1.58871,0.398611,0.0522496
420,0.0014272,1.01181,1.59155,0.404346,0.0458112
421,0.0020736,1.02678,1.59626,0.403194,0.0525696
422,0.001312,1.02399,1.54701,0.396506,0.0428416
423,0.0014144,1.02647,1.57252,0.396269,0.0479424
424,0.0013632,1.02808,1.58202,0.40128,0.04784
425,0.0013888,1.09166,1.57537,0.409504,0.048032
426,0.0013184,1.0258,1.52225,0.405056,0.0470656
427,0.001344,1.02081,1.55282,0.400646,0.0520704
428,0.0013568,1.03338,1.52738,0.410464,0.0567872
429,0.001344,1.04539,1.61187,0.408608,0.0420736
430,0.0014208,1.11175,1.55905,0.41088,0.052192
431,0.0014016,1.0935,1.50745,0.406554,0.0478976
432,0.001408,1.09539,1.51637,0.401344,0.0478912
433,0.0013248,1.18593,1.53025,0.405491,0.0479232
434,0.0013952,1.20771,1.52284,0.405734,0.0454464
435,0.0012928,1.17389,1.56775,0.402598,0.0435904
436,0.0012992,1.23587,1.5281,0.407885,0.0484288
437,0.0013184,1.28678,1.52796,0.404013,0.0487232
438,0.0013568,1.2861,1.51538,0.412736,0.0502592
439,0.0013568,1.2547,1.4517,0.396986,0.048416
440,0.0013376,1.25217,1.47167,0.396122,0.043776
441,0.0013056,1.29199,1.47298,0.403763,0.0455104
442,0.0013824,1.22825,1.46024,0.401126,0.0533056
443,0.0013376,1.26222,1.49419,0.405357,0.052096
444,0.001344,1.23162,1.44729,0.404288,0.0551936
445,0.0014144,1.29161,1.50866,0.39625,0.0416448
446,0.0013312,1.24146,1.46935,0.396563,0.0402816
447,0.0013504,1.24721,1.5223,0.402074,0.0478336
448,0.0012928,1.32313,1.53584,0.404877,0.080288
449,0.0012992,1.35183,1.54134,0.410643,0.0536896
450,0.001312,1.32793,1.51451,0.401818,0.0455744
451,0.0012992,1.40209,1.54308,0.396467,0.0431424
452,0.0013824,1.35741,1.52691,0.404608,0.0519616
453,0.0013888,1.39143,1.49971,0.429146,0.051648
454,0.0013632,1.43734,1.55163,0.408141,0.0505088
455,0.0014016,1.39356,1.53247,0.42391,0.046368
456,0.0014272,1.45023,1.57696,0.395046,0.041088
457,0.001376,1.38559,1.56583,0.39129,0.0468352
458,0.001408,1.35721,1.60253,0.423296,0.0523712
459,0.0012928,1.39138,1.66178,0.387501,0.0426368
460,0.0013312,1.38663,1.67761,0.401984,0.0476352
461,0.0013248,1.31331,1.67817,0.421952,0.048832
462,0.0013248,1.32243,1.65356,0.399155,0.0451072
463,0.0013312,1.25072,1.55073,0.427571,0.0543936
464,0.0013376,1.28616,1.59552,0.401267,0.0484096
465,0.00128,1.27252,1.53536,0.427878,0.049472
466,0.0012736,1.32749,1.6096,0.406067,0.0531328
467,0.0013184,1.28579,1.58714,0.401965,0.053184
468,0.0012864,1.30358,1.56152,0.401318,0.0479744
469,0.0013312,1.34068,1.58737,0.45353,0.0491776
470,0.0012992,1.37635,1.58067,0.431802,0.049088
471,0.0013696,1.33147,1.56733,0.40311,0.0529664
472,0.0014016,1.34803,1.51646,0.424781,0.0535296
473,0.0013888,1.35624,1.55688,0.402605,0.0476992
474,0.0013632,1.31778,1.53834,0.397837,0.0434112
475,0.0013376,1.35279,1.54788,0.434406,0.0531968
476,0.0014016,1.31966,1.50868,0.401146,0.0421568
477,0.00128,1.37487,1.5176,0.394061,0.0469376
478,0.0013696,1.36506,1.5177,0.39719,0.0453952
479,0.0013952,1.31636,1.47423,0.381408,0.04048
480,0.0013568,1.40106,1.51629,0.401984,0.0448384
481,0.0012992,1.38227,1.54618,0.404154,0.0489024
482,0.001376,1.4247,1.58,0.450586,0.0503168
483,0.0013504,1.45037,1.60292,0.387597,0.044768
484,0.0013376,1.42559,1.60554,0.432864,0.0468864
485,0.0020032,1.3788,1.49071,0.405331,0.0557696
486,0.0012928,1.20438,1.47773,0.392282,0.0462208
487,0.0013312,1.10669,1.41716,0.395008,0.0451264
